gene,gene_name,archetype,coverage_expr,spatial_score,c_cut_used,s_cut_used
ENSG00000198917,SPOUT1,IV: Basal,0.0403032513547311,0.0597276631404275,0.0711233847436431,0.17284353444795048
ENSG00000171097,KYAT1,IV: Basal,0.0286577740725302,0.0734870979482384,0.0711233847436431,0.17284353444795048
ENSG00000136802,LRRC8A,IV: Basal,0.0487703209670696,0.0693857761759364,0.0711233847436431,0.17284353444795048
ENSG00000175287,PHYHD1,I: Ubiquitous,0.1485775323051271,0.0343530881622332,0.0711233847436431,0.17284353444795048
ENSG00000175283,DOLK,IV: Basal,0.0402511463109629,0.0855917809119496,0.0711233847436431,0.17284353444795048
ENSG00000095319,NUP188,IV: Basal,0.0393132555231346,0.0581446902930811,0.0711233847436431,0.17284353444795048
ENSG00000148341,SH3GLB2,I: Ubiquitous,0.2177209253855773,0.067304669909608,0.0711233847436431,0.17284353444795048
ENSG00000148343,MIGA2,I: Ubiquitous,0.074614422676115,0.0786898143772889,0.0711233847436431,0.17284353444795048
ENSG00000167130,DOLPP1,IV: Basal,0.0246196331804918,0.0979631939233457,0.0711233847436431,0.17284353444795048
ENSG00000095321,CRAT,I: Ubiquitous,0.0749531054606085,0.0686497370338621,0.0711233847436431,0.17284353444795048
ENSG00000119383,PTPA,I: Ubiquitous,0.2068309712380158,0.0293052273414781,0.0711233847436431,0.17284353444795048
ENSG00000188483,IER5L,I: Ubiquitous,0.1476396415172989,0.0402734497789493,0.0711233847436431,0.17284353444795048
ENSG00000224307,LINC02975,IV: Basal,0.0234993747394747,0.1240290883599257,0.0711233847436431,0.17284353444795048
ENSG00000233901,LINC01503,I: Ubiquitous,0.1013182576073363,0.0686384559633463,0.0711233847436431,0.17284353444795048
ENSG00000230676,ENSG00000230676,IV: Basal,0.0057576073363901,0.0677594110934356,0.0711233847436431,0.17284353444795048
ENSG00000226355,ENSG00000226355,IV: Basal,0.0100041684035014,0.0806895044528077,0.0711233847436431,0.17284353444795048
ENSG00000204054,LINC00963,I: Ubiquitous,0.1011358899541475,0.0425637383693961,0.0711233847436431,0.17284353444795048
ENSG00000148335,NTMT1,I: Ubiquitous,0.1264328887036265,0.0638478059691903,0.0711233847436431,0.17284353444795048
ENSG00000179058,C9orf50,IV: Basal,0.0075552313463943,0.0825229506851819,0.0711233847436431,0.17284353444795048
ENSG00000148331,ASB6,IV: Basal,0.0703418090871196,0.0820465907078801,0.0711233847436431,0.17284353444795048
ENSG00000234789,ENSG00000234789,IV: Basal,0.0075812838682784,0.1557815753575122,0.0711233847436431,0.17284353444795048
ENSG00000167157,PRRX2,III: Patchy,0.0174551896623593,0.1829895469747324,0.0711233847436431,0.17284353444795048
ENSG00000148344,PTGES,IV: Basal,0.010577323884952,0.1302746623526327,0.0711233847436431,0.17284353444795048
ENSG00000136816,TOR1B,IV: Basal,0.046217173822426,0.0636639843253061,0.0711233847436431,0.17284353444795048
ENSG00000136827,TOR1A,IV: Basal,0.0677365568987077,0.081687709607189,0.0711233847436431,0.17284353444795048
ENSG00000136819,C9orf78,I: Ubiquitous,0.1670227177990829,0.0508976608372437,0.0711233847436431,0.17284353444795048
ENSG00000136878,USP20,IV: Basal,0.0449927052938724,0.0667302246537788,0.0711233847436431,0.17284353444795048
ENSG00000187239,FNBP1,I: Ubiquitous,0.1215350145894122,0.1021240873231015,0.0711233847436431,0.17284353444795048
ENSG00000148358,GPR107,I: Ubiquitous,0.1374531054606086,0.0667504695954458,0.0711233847436431,0.17284353444795048
ENSG00000107130,NCS1,I: Ubiquitous,0.0919654022509379,0.0653694166100718,0.0711233847436431,0.17284353444795048
ENSG00000130707,ASS1,IV: Basal,0.0696904960400166,0.0476081279451282,0.0711233847436431,0.17284353444795048
ENSG00000107164,FUBP3,I: Ubiquitous,0.1272405168820342,0.0554137655227487,0.0711233847436431,0.17284353444795048
ENSG00000130713,EXOSC2,IV: Basal,0.0252188411838265,0.0546149735533324,0.0711233847436431,0.17284353444795048
ENSG00000097007,ABL1,I: Ubiquitous,0.1700708628595248,0.0783263019535712,0.0711233847436431,0.17284353444795048
ENSG00000126878,AIF1L,I: Ubiquitous,0.4702480200083368,0.1114896091243041,0.0711233847436431,0.17284353444795048
ENSG00000126883,NUP214,I: Ubiquitous,0.1898447269695706,0.0940003138988949,0.0711233847436431,0.17284353444795048
ENSG00000236986,ENSG00000236986,IV: Basal,0.0162046686119216,0.1084634518786781,0.0711233847436431,0.17284353444795048
ENSG00000246851,ENSG00000246851,IV: Basal,0.0243591079616506,0.0984262644203577,0.0711233847436431,0.17284353444795048
ENSG00000160539,PLPP7,IV: Basal,0.0111244268445185,0.0715953462853819,0.0711233847436431,0.17284353444795048
ENSG00000130714,POMT1,I: Ubiquitous,0.0798249270529387,0.073303199495355,0.0711233847436431,0.17284353444795048
ENSG00000130717,UCK1,IV: Basal,0.0644539391413088,0.0738822355777676,0.0711233847436431,0.17284353444795048
ENSG00000107263,RAPGEF1,I: Ubiquitous,0.1436015006252605,0.066851904401504,0.0711233847436431,0.17284353444795048
ENSG00000160563,MED27,I: Ubiquitous,0.0882398916215089,0.074895203164403,0.0711233847436431,0.17284353444795048
ENSG00000107290,SETX,I: Ubiquitous,0.2435389745727386,0.0784685707815883,0.0711233847436431,0.17284353444795048
ENSG00000125482,TTF1,I: Ubiquitous,0.076802834514381,0.0605770312080085,0.0711233847436431,0.17284353444795048
ENSG00000125485,DDX31,IV: Basal,0.0506461025427261,0.0663113306086777,0.0711233847436431,0.17284353444795048
ENSG00000125484,GTF3C4,IV: Basal,0.064479991663193,0.067378732319488,0.0711233847436431,0.17284353444795048
ENSG00000165695,AK8,IV: Basal,0.0180804501875781,0.0821697134544643,0.0711233847436431,0.17284353444795048
ENSG00000165698,SPACA9,I: Ubiquitous,0.0749531054606085,0.0872324673207724,0.0711233847436431,0.17284353444795048
ENSG00000165699,TSC1,I: Ubiquitous,0.1186692371821592,0.0822685353470678,0.0711233847436431,0.17284353444795048
ENSG00000148308,GTF3C5,IV: Basal,0.0663818257607336,0.067351214430731,0.0711233847436431,0.17284353444795048
ENSG00000170835,CEL,II: Gradient,0.0866246352646936,0.1881451415274591,0.0711233847436431,0.17284353444795048
ENSG00000160271,RALGDS,IV: Basal,0.0429606085869112,0.0620877740031398,0.0711233847436431,0.17284353444795048
ENSG00000175164,ABO,IV: Basal,0.060754481033764,0.1120554016009469,0.0711233847436431,0.17284353444795048
ENSG00000148296,SURF6,I: Ubiquitous,0.0765423092955398,0.0652419169480593,0.0711233847436431,0.17284353444795048
ENSG00000148297,MED22,IV: Basal,0.0352490621092121,0.0599604235231106,0.0711233847436431,0.17284353444795048
ENSG00000148303,RPL7A,II: Gradient,0.8143497290537725,0.178406260587547,0.0711233847436431,0.17284353444795048
ENSG00000148290,SURF1,I: Ubiquitous,0.3025479366402668,0.0670732586678014,0.0711233847436431,0.17284353444795048
ENSG00000148291,SURF2,I: Ubiquitous,0.1643132555231346,0.0609262313389261,0.0711233847436431,0.17284353444795048
ENSG00000148248,SURF4,I: Ubiquitous,0.2559660275114631,0.0584543891456059,0.0711233847436431,0.17284353444795048
ENSG00000198870,STKLD1,IV: Basal,0.0151104626927886,0.0726495146313067,0.0711233847436431,0.17284353444795048
ENSG00000148300,REXO4,I: Ubiquitous,0.0794341392246769,0.054981728488973,0.0711233847436431,0.17284353444795048
ENSG00000160323,ADAMTS13,IV: Basal,0.0179501875781575,0.0906750755199238,0.0711233847436431,0.17284353444795048
ENSG00000160325,CACFD1,I: Ubiquitous,0.0958993330554397,0.0901091072332526,0.0711233847436431,0.17284353444795048
ENSG00000197859,ADAMTSL2,IV: Basal,0.0612494789495623,0.1174856484632616,0.0711233847436431,0.17284353444795048
ENSG00000123453,SARDH,IV: Basal,0.0094049604001667,0.0884468314876074,0.0711233847436431,0.17284353444795048
ENSG00000160293,VAV2,I: Ubiquitous,0.0964464360150062,0.0720569994348388,0.0711233847436431,0.17284353444795048
ENSG00000235106,BRD3OS,IV: Basal,0.0411890370987911,0.0834697042159139,0.0711233847436431,0.17284353444795048
ENSG00000169925,BRD3,I: Ubiquitous,0.1085348061692371,0.0552300901519608,0.0711233847436431,0.17284353444795048
ENSG00000273249,WDR5-DT,IV: Basal,0.0051583993330554,0.1484198329655248,0.0711233847436431,0.17284353444795048
ENSG00000196363,WDR5,IV: Basal,0.0670852438516048,0.073172310395383,0.0711233847436431,0.17284353444795048
ENSG00000186350,RXRA,I: Ubiquitous,0.089360150062526,0.0865227701942368,0.0711233847436431,0.17284353444795048
ENSG00000130635,COL5A1,IV: Basal,0.0106815339724885,0.1611240863339658,0.0711233847436431,0.17284353444795048
ENSG00000225361,PPP1R26-AS1,IV: Basal,0.0353793247186327,0.0789044381250778,0.0711233847436431,0.17284353444795048
ENSG00000196422,PPP1R26,IV: Basal,0.0517142559399749,0.0604617979403086,0.0711233847436431,0.17284353444795048
ENSG00000160345,PIERCE1,IV: Basal,0.0371248436848686,0.0851243338134572,0.0711233847436431,0.17284353444795048
ENSG00000122140,MRPS2,I: Ubiquitous,0.1356815339724885,0.0567224496920065,0.0711233847436431,0.17284353444795048
ENSG00000130559,CAMSAP1,IV: Basal,0.0562994997915798,0.0667354243323207,0.0711233847436431,0.17284353444795048
ENSG00000238058,CAMSAP1-DT,IV: Basal,0.0092746977907461,0.0758677373953426,0.0711233847436431,0.17284353444795048
ENSG00000130560,UBAC1,I: Ubiquitous,0.1576698624426844,0.0470775181104396,0.0711233847436431,0.17284353444795048
ENSG00000148411,NACC2,IV: Basal,0.0710712796998749,0.0657814227225899,0.0711233847436431,0.17284353444795048
ENSG00000238227,TMEM250,IV: Basal,0.0531731971654856,0.0774197025944076,0.0711233847436431,0.17284353444795048
ENSG00000165661,QSOX2,IV: Basal,0.0236817423926636,0.070116189099149,0.0711233847436431,0.17284353444795048
ENSG00000160360,GPSM1,IV: Basal,0.0160483534806169,0.0649413858520763,0.0711233847436431,0.17284353444795048
ENSG00000213221,DNLZ,IV: Basal,0.0102386411004585,0.0894091490744418,0.0711233847436431,0.17284353444795048
ENSG00000165684,SNAPC4,IV: Basal,0.0360827428095039,0.0674215957105318,0.0711233847436431,0.17284353444795048
ENSG00000165689,ENTR1,IV: Basal,0.060754481033764,0.0577891114352565,0.0711233847436431,0.17284353444795048
ENSG00000165688,PMPCA,I: Ubiquitous,0.1235150062526052,0.0706989151694563,0.0711233847436431,0.17284353444795048
ENSG00000148384,INPP5E,IV: Basal,0.0393914130887869,0.0651882555555719,0.0711233847436431,0.17284353444795048
ENSG00000148396,SEC16A,I: Ubiquitous,0.1245571071279699,0.0583838666969727,0.0711233847436431,0.17284353444795048
ENSG00000148400,NOTCH1,IV: Basal,0.0558045018757815,0.0755815076491281,0.0711233847436431,0.17284353444795048
ENSG00000172889,EGFL7,IV: Basal,0.0430387661525635,0.062858140030482,0.0711233847436431,0.17284353444795048
ENSG00000169692,AGPAT2,I: Ubiquitous,0.3297728220091704,0.0638045132557021,0.0711233847436431,0.17284353444795048
ENSG00000165716,DIPK1B,I: Ubiquitous,0.0986609003751563,0.1257309112451856,0.0711233847436431,0.17284353444795048
ENSG00000233016,SNHG7,I: Ubiquitous,0.2982753230512713,0.0526408969749917,0.0711233847436431,0.17284353444795048
ENSG00000187922,LCN10,III: Patchy,0.0060181325552313,0.1729525042995784,0.0711233847436431,0.17284353444795048
ENSG00000244187,TMEM141,I: Ubiquitous,0.4929918716131721,0.1133940515761573,0.0711233847436431,0.17284353444795048
ENSG00000213213,CCDC183,IV: Basal,0.0126094205919132,0.062536323729736,0.0711233847436431,0.17284353444795048
ENSG00000228544,CCDC183-AS1,IV: Basal,0.0056273447269695,0.07880602149873,0.0711233847436431,0.17284353444795048
ENSG00000196642,RABL6,I: Ubiquitous,0.2201438099208003,0.0398982471770056,0.0711233847436431,0.17284353444795048
ENSG00000232434,AJM1,IV: Basal,0.0491090037515631,0.1057698914182994,0.0711233847436431,0.17284353444795048
ENSG00000054148,PHPT1,I: Ubiquitous,0.6079616506877866,0.1092981161113848,0.0711233847436431,0.17284353444795048
ENSG00000177943,MAMDC4,IV: Basal,0.0522874114214255,0.0843638749665841,0.0711233847436431,0.17284353444795048
ENSG00000107223,EDF1,I: Ubiquitous,0.6853636932055023,0.1251780514744147,0.0711233847436431,0.17284353444795048
ENSG00000127191,TRAF2,IV: Basal,0.0202688620258441,0.0648741761418029,0.0711233847436431,0.17284353444795048
ENSG00000159069,FBXW5,I: Ubiquitous,0.1910691954981242,0.066337140802182,0.0711233847436431,0.17284353444795048
ENSG00000184925,LCN12,I: Ubiquitous,0.1562369737390579,0.0872785550498011,0.0711233847436431,0.17284353444795048
ENSG00000107317,PTGDS,IV: Basal,0.0276677782409337,0.0901582244202426,0.0711233847436431,0.17284353444795048
ENSG00000148362,PAXX,I: Ubiquitous,0.2937682367653189,0.0421628391730463,0.0711233847436431,0.17284353444795048
ENSG00000169583,CLIC3,IV: Basal,0.0115673197165485,0.1221409064800836,0.0711233847436431,0.17284353444795048
ENSG00000107331,ABCA2,I: Ubiquitous,0.1927105043768237,0.0753329954978464,0.0711233847436431,0.17284353444795048
ENSG00000107281,NPDC1,IV: Basal,0.0418924551896623,0.1057239851159958,0.0711233847436431,0.17284353444795048
ENSG00000186193,SAPCD2,III: Patchy,0.0080241767403084,0.2123793869697777,0.0711233847436431,0.17284353444795048
ENSG00000197355,UAP1L1,IV: Basal,0.0645060441850771,0.107958395167928,0.0711233847436431,0.17284353444795048
ENSG00000268996,MAN1B1-DT,IV: Basal,0.0185233430596081,0.0922223460749829,0.0711233847436431,0.17284353444795048
ENSG00000177239,MAN1B1,I: Ubiquitous,0.1229939558149228,0.0649483572261619,0.0711233847436431,0.17284353444795048
ENSG00000176978,DPP7,I: Ubiquitous,0.3231815339724885,0.0553184729700982,0.0711233847436431,0.17284353444795048
ENSG00000176248,ANAPC2,IV: Basal,0.0322009170487703,0.0744235370402781,0.0711233847436431,0.17284353444795048
ENSG00000176101,SSNA1,I: Ubiquitous,0.2237390579408086,0.0616548862695644,0.0711233847436431,0.17284353444795048
ENSG00000176058,TPRN,I: Ubiquitous,0.095300125052105,0.0526651522231645,0.0711233847436431,0.17284353444795048
ENSG00000187713,TMEM203,I: Ubiquitous,0.1433670279283034,0.0662493560113863,0.0711233847436431,0.17284353444795048
ENSG00000188566,NDOR1,IV: Basal,0.013000208420175,0.0605035123619149,0.0711233847436431,0.17284353444795048
ENSG00000284976,ENSG00000284976,IV: Basal,0.0401469362234264,0.0562953227919606,0.0711233847436431,0.17284353444795048
ENSG00000212864,RNF208,I: Ubiquitous,0.0797207169654022,0.100006966623028,0.0711233847436431,0.17284353444795048
ENSG00000197191,CYSRT1,IV: Basal,0.0065391829929137,0.0834532398714317,0.0711233847436431,0.17284353444795048
ENSG00000188229,TUBB4B,I: Ubiquitous,0.3307367653188828,0.1218419907586033,0.0711233847436431,0.17284353444795048
ENSG00000275549,STPG3-AS1,IV: Basal,0.0102386411004585,0.0986761899871418,0.0711233847436431,0.17284353444795048
ENSG00000188986,NELFB,I: Ubiquitous,0.1258336807002918,0.0371778189962813,0.0711233847436431,0.17284353444795048
ENSG00000198113,TOR4A,IV: Basal,0.0252969987494789,0.1002308573751811,0.0711233847436431,0.17284353444795048
ENSG00000198435,NRARP,IV: Basal,0.0121925802417674,0.1458016501574086,0.0711233847436431,0.17284353444795048
ENSG00000187609,EXD3,I: Ubiquitous,0.0841756982075865,0.0596464449154747,0.0711233847436431,0.17284353444795048
ENSG00000188747,NOXA1,IV: Basal,0.0603636932055022,0.0670035265750032,0.0711233847436431,0.17284353444795048
ENSG00000188833,ENTPD8,IV: Basal,0.0051062942892872,0.0915943421223975,0.0711233847436431,0.17284353444795048
ENSG00000165802,NSMF,IV: Basal,0.0418403501458941,0.0634540374489616,0.0711233847436431,0.17284353444795048
ENSG00000130653,PNPLA7,IV: Basal,0.037203001250521,0.0994242412690434,0.0711233847436431,0.17284353444795048
ENSG00000182154,MRPL41,I: Ubiquitous,0.6187994997915798,0.1357502479773106,0.0711233847436431,0.17284353444795048
ENSG00000148399,DPH7,IV: Basal,0.0656263026260942,0.0687445723421557,0.0711233847436431,0.17284353444795048
ENSG00000165724,ZMYND19,IV: Basal,0.0387140475197999,0.0694120277542327,0.0711233847436431,0.17284353444795048
ENSG00000197070,ARRDC1,I: Ubiquitous,0.1109576907044602,0.0513783292221402,0.0711233847436431,0.17284353444795048
ENSG00000203993,ARRDC1-AS1,IV: Basal,0.0506461025427261,0.071637664268348,0.0711233847436431,0.17284353444795048
ENSG00000181090,EHMT1,I: Ubiquitous,0.1436536056690287,0.1026262049023098,0.0711233847436431,0.17284353444795048
ENSG00000015171,ZMYND11,I: Ubiquitous,0.3237807419758232,0.0752092128949866,0.0711233847436431,0.17284353444795048
ENSG00000151240,DIP2C,I: Ubiquitous,0.176948728636932,0.1035910347206606,0.0711233847436431,0.17284353444795048
ENSG00000180525,DIP2C-AS1,IV: Basal,0.0095873280533555,0.1386973607971357,0.0711233847436431,0.17284353444795048
ENSG00000107929,LARP4B,I: Ubiquitous,0.2338213839099625,0.0894383471806953,0.0711233847436431,0.17284353444795048
ENSG00000205740,ENSG00000205740,IV: Basal,0.0117757398916215,0.0976775047495405,0.0711233847436431,0.17284353444795048
ENSG00000107937,GTPBP4,I: Ubiquitous,0.078131513130471,0.0659874791074476,0.0711233847436431,0.17284353444795048
ENSG00000067064,IDI1,I: Ubiquitous,0.1909128803668195,0.0343144438975277,0.0711233847436431,0.17284353444795048
ENSG00000047056,WDR37,I: Ubiquitous,0.1197634431012922,0.0740007695734515,0.0711233847436431,0.17284353444795048
ENSG00000185736,ADARB2,IV: Basal,0.0053407669862442,0.0738242885750666,0.0711233847436431,0.17284353444795048
ENSG00000067057,PFKP,I: Ubiquitous,0.2362182159233014,0.038740546565909,0.0711233847436431,0.17284353444795048
ENSG00000107959,PITRM1,I: Ubiquitous,0.102125885785744,0.0824158462907384,0.0711233847436431,0.17284353444795048
ENSG00000067082,KLF6,I: Ubiquitous,0.170565860775323,0.0897365801201055,0.0711233847436431,0.17284353444795048
ENSG00000187134,AKR1C1,IV: Basal,0.0391048353480616,0.1014277478631659,0.0711233847436431,0.17284353444795048
ENSG00000151632,AKR1C2,IV: Basal,0.0078157565652355,0.1121770164011068,0.0711233847436431,0.17284353444795048
ENSG00000196139,AKR1C3,IV: Basal,0.0249583159649854,0.1121175354022699,0.0711233847436431,0.17284353444795048
ENSG00000173848,NET1,IV: Basal,0.0596342225927469,0.0594001167620799,0.0711233847436431,0.17284353444795048
ENSG00000196372,ASB13,IV: Basal,0.0436379741558982,0.0536833649290946,0.0711233847436431,0.17284353444795048
ENSG00000108021,TASOR2,I: Ubiquitous,0.1935702375989995,0.0947412638291857,0.0711233847436431,0.17284353444795048
ENSG00000226647,ENSG00000226647,IV: Basal,0.0064349729053772,0.0811362529985077,0.0711233847436431,0.17284353444795048
ENSG00000057608,GDI2,I: Ubiquitous,0.2899385160483534,0.0402122837237477,0.0711233847436431,0.17284353444795048
ENSG00000134461,ANKRD16,IV: Basal,0.0382451021258857,0.0530154443461839,0.0711233847436431,0.17284353444795048
ENSG00000134452,FBH1,I: Ubiquitous,0.116428720300125,0.0625635564163202,0.0711233847436431,0.17284353444795048
ENSG00000134453,RBM17,I: Ubiquitous,0.2395529387244685,0.0600966690825963,0.0711233847436431,0.17284353444795048
ENSG00000170525,PFKFB3,I: Ubiquitous,0.0732075864943726,0.1372895201873148,0.0711233847436431,0.17284353444795048
ENSG00000215244,LINC02649,III: Patchy,0.0088578574406002,0.1787512101078977,0.0711233847436431,0.17284353444795048
ENSG00000065675,PRKCQ,I: Ubiquitous,0.183982909545644,0.1107165959817413,0.0711233847436431,0.17284353444795048
ENSG00000237943,PRKCQ-AS1,I: Ubiquitous,0.1452428095039599,0.0505425216172881,0.0711233847436431,0.17284353444795048
ENSG00000198879,SFMBT2,I: Ubiquitous,0.0742757398916215,0.1021759308865954,0.0711233847436431,0.17284353444795048
ENSG00000123243,ITIH5,IV: Basal,0.0070341809087119,0.1239402858735578,0.0711233847436431,0.17284353444795048
ENSG00000151657,KIN,I: Ubiquitous,0.0791996665277198,0.0586646228151567,0.0711233847436431,0.17284353444795048
ENSG00000165629,ATP5F1C,I: Ubiquitous,0.6159076698624427,0.1109260688463319,0.0711233847436431,0.17284353444795048
ENSG00000165632,TAF3,I: Ubiquitous,0.1096811171321383,0.0732033217599145,0.0711233847436431,0.17284353444795048
ENSG00000107485,GATA3,IV: Basal,0.013443101292205,0.1201252484960254,0.0711233847436431,0.17284353444795048
ENSG00000197308,GATA3-AS1,IV: Basal,0.0062265527303042,0.1208058842147344,0.0711233847436431,0.17284353444795048
ENSG00000048740,CELF2,IV: Basal,0.0229522717799082,0.1206470421275729,0.0711233847436431,0.17284353444795048
ENSG00000148429,USP6NL,I: Ubiquitous,0.0924604001667361,0.0836408369217792,0.0711233847436431,0.17284353444795048
ENSG00000134463,ECHDC3,I: Ubiquitous,0.132711546477699,0.0630352797158827,0.0711233847436431,0.17284353444795048
ENSG00000148426,PROSER2,IV: Basal,0.0397040433513964,0.0781920258196787,0.0711233847436431,0.17284353444795048
ENSG00000151461,UPF2,I: Ubiquitous,0.1828626511046269,0.0602093972191961,0.0711233847436431,0.17284353444795048
ENSG00000181192,DHTKD1,I: Ubiquitous,0.1053303459774906,0.0706642692037443,0.0711233847436431,0.17284353444795048
ENSG00000065665,SEC61A2,IV: Basal,0.0401469362234264,0.0751873504006908,0.0711233847436431,0.17284353444795048
ENSG00000165609,NUDT5,I: Ubiquitous,0.1909389328887036,0.0468749757084925,0.0711233847436431,0.17284353444795048
ENSG00000151465,CDC123,I: Ubiquitous,0.1282044601917465,0.0442499529195449,0.0711233847436431,0.17284353444795048
ENSG00000183049,CAMK1D,IV: Basal,0.0135994164235097,0.1282059292572579,0.0711233847436431,0.17284353444795048
ENSG00000123240,OPTN,I: Ubiquitous,0.0951959149645685,0.056553614897929,0.0711233847436431,0.17284353444795048
ENSG00000107537,PHYH,I: Ubiquitous,0.2021936223426427,0.0678132223842899,0.0711233847436431,0.17284353444795048
ENSG00000086475,SEPHS1,I: Ubiquitous,0.1517559399749895,0.0399284611313135,0.0711233847436431,0.17284353444795048
ENSG00000165626,BEND7,I: Ubiquitous,0.0866506877865777,0.0686238943490939,0.0711233847436431,0.17284353444795048
ENSG00000165630,PRPF18,I: Ubiquitous,0.1050177157148812,0.0454513486781346,0.0711233847436431,0.17284353444795048
ENSG00000151474,FRMD4A,I: Ubiquitous,0.2160535639849937,0.0867919216043497,0.0711233847436431,0.17284353444795048
ENSG00000065809,FAM107B,I: Ubiquitous,0.2974676948728637,0.053145012248639,0.0711233847436431,0.17284353444795048
ENSG00000185267,CDNF,IV: Basal,0.0196436015006252,0.0741548567760733,0.0711233847436431,0.17284353444795048
ENSG00000284024,MSANTD7,IV: Basal,0.0174291371404751,0.0759314873311149,0.0711233847436431,0.17284353444795048
ENSG00000272853,SUV39H2-DT,IV: Basal,0.0082586494372655,0.0786964461519604,0.0711233847436431,0.17284353444795048
ENSG00000152455,SUV39H2,IV: Basal,0.0166736140058357,0.0831665029358502,0.0711233847436431,0.17284353444795048
ENSG00000152457,DCLRE1C,IV: Basal,0.0429085035431429,0.0775378376275729,0.0711233847436431,0.17284353444795048
ENSG00000197889,MEIG1,IV: Basal,0.005080241767403,0.0821466686767628,0.0711233847436431,0.17284353444795048
ENSG00000152464,RPP38,I: Ubiquitous,0.0823520216756982,0.0589307810164337,0.0711233847436431,0.17284353444795048
ENSG00000152465,NMT2,IV: Basal,0.0561171321383909,0.0730436722493738,0.0711233847436431,0.17284353444795048
ENSG00000148468,FAM171A1,I: Ubiquitous,0.33584305960817,0.0790813871511678,0.0711233847436431,0.17284353444795048
ENSG00000148481,MINDY3,I: Ubiquitous,0.1203626511046269,0.065350516986649,0.0711233847436431,0.17284353444795048
ENSG00000165983,PTER,I: Ubiquitous,0.1510525218841183,0.0528858888078439,0.0711233847436431,0.17284353444795048
ENSG00000287925,ENSG00000287925,IV: Basal,0.0069039182992913,0.0812477759581982,0.0711233847436431,0.17284353444795048
ENSG00000148484,RSU1,I: Ubiquitous,0.1461025427261359,0.0523486299454578,0.0711233847436431,0.17284353444795048
ENSG00000107611,CUBN,III: Patchy,0.0102646936223426,0.1790927168187359,0.0711233847436431,0.17284353444795048
ENSG00000107614,TRDMT1,IV: Basal,0.0571071279699874,0.069388809027843,0.0711233847436431,0.17284353444795048
ENSG00000229124,VIM-AS1,IV: Basal,0.0066433930804501,0.1269842650043037,0.0711233847436431,0.17284353444795048
ENSG00000026025,VIM,I: Ubiquitous,0.0758909962484368,0.1343439137088797,0.0711233847436431,0.17284353444795048
ENSG00000148488,ST8SIA6,IV: Basal,0.0143549395581492,0.1727377434143049,0.0711233847436431,0.17284353444795048
ENSG00000165996,HACD1,IV: Basal,0.0239683201333889,0.0797974588574427,0.0711233847436431,0.17284353444795048
ENSG00000260589,STAM-DT,IV: Basal,0.014980200083368,0.078211062669001,0.0711233847436431,0.17284353444795048
ENSG00000136738,STAM,I: Ubiquitous,0.0807367653188828,0.0508361074654047,0.0711233847436431,0.17284353444795048
ENSG00000165995,CACNB2,I: Ubiquitous,0.1903918299291371,0.1008777488420422,0.0711233847436431,0.17284353444795048
ENSG00000240291,ENSG00000240291,IV: Basal,0.042934556065027,0.0954179730865835,0.0711233847436431,0.17284353444795048
ENSG00000241058,NSUN6,I: Ubiquitous,0.1295331388078366,0.0893650586877822,0.0711233847436431,0.17284353444795048
ENSG00000165997,ARL5B,IV: Basal,0.0678407669862442,0.0651533448800032,0.0711233847436431,0.17284353444795048
ENSG00000204740,MALRD1,I: Ubiquitous,0.1321383909962484,0.09618689037072,0.0711233847436431,0.17284353444795048
ENSG00000120594,PLXDC2,I: Ubiquitous,0.2412203001250521,0.1306820677403472,0.0711233847436431,0.17284353444795048
ENSG00000078114,NEBL,I: Ubiquitous,0.3360254272613589,0.158515935112252,0.0711233847436431,0.17284353444795048
ENSG00000231920,NEBL-AS1,IV: Basal,0.0434816590245935,0.1311799358895802,0.0711233847436431,0.17284353444795048
ENSG00000204682,MIR1915HG,IV: Basal,0.0093528553563985,0.0906081679906147,0.0711233847436431,0.17284353444795048
ENSG00000180592,SKIDA1,IV: Basal,0.012765735723218,0.1026623662656798,0.0711233847436431,0.17284353444795048
ENSG00000078403,MLLT10,I: Ubiquitous,0.235254272613589,0.1151308881393362,0.0711233847436431,0.17284353444795048
ENSG00000286881,ENSG00000286881,IV: Basal,0.0068518132555231,0.0577484418081316,0.0711233847436431,0.17284353444795048
ENSG00000136770,DNAJC1,I: Ubiquitous,0.2296008753647353,0.0806918326678862,0.0711233847436431,0.17284353444795048
ENSG00000148444,COMMD3,I: Ubiquitous,0.1743434764485202,0.0555013415492658,0.0711233847436431,0.17284353444795048
ENSG00000168283,BMI1,I: Ubiquitous,0.1396415172988745,0.0629235611677758,0.0711233847436431,0.17284353444795048
ENSG00000150867,PIP4K2A,I: Ubiquitous,0.0844883284701959,0.1104698952759446,0.0711233847436431,0.17284353444795048
ENSG00000148450,MSRB2,I: Ubiquitous,0.2544289287203001,0.0529250958829527,0.0711233847436431,0.17284353444795048
ENSG00000179133,C10orf67,IV: Basal,0.02112859524802,0.09352577637475,0.0711233847436431,0.17284353444795048
ENSG00000165312,OTUD1,I: Ubiquitous,0.1034024593580658,0.116518564616123,0.0711233847436431,0.17284353444795048
ENSG00000120549,KIAA1217,I: Ubiquitous,0.3850823259691538,0.1356452677024843,0.0711233847436431,0.17284353444795048
ENSG00000107863,ARHGAP21,I: Ubiquitous,0.1860150062526052,0.0962336719892989,0.0711233847436431,0.17284353444795048
