gene,gene_name,n_cells_total,expr_threshold_mode,expr_threshold_value,coverage_expr,spatial_score,spatial_sign,r_mean_bg,coverage_bg,coverage_fg,warnings,p_value,archetype,c_cut_used,s_cut_used,q_value
ENSG00000177406,NINJ2-AS1,38384,detect_continuous,1e-06,0.0120102125885785,0.1196826580210335,1,0.1144797461447063,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000060237,WNK1,38384,detect_continuous,1e-06,0.4886411004585244,0.171246020002648,1,0.1658194964472345,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000002016,RAD52,38384,detect_continuous,1e-06,0.04402876198416,0.0790479134690591,1,0.0123795304372632,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000250132,ENSG00000250132,38384,detect_continuous,1e-06,0.0105512713630679,0.0778735839887596,1,0.0639857241567996,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000082805,ERC1,38384,detect_continuous,1e-06,0.2298353480616923,0.1299312408708391,-1,-0.0858008256264205,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000111186,WNT5B,38384,detect_continuous,1e-06,0.0182367653188828,0.0648167558998296,1,0.0103546665858729,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000171823,FBXL14,38384,detect_continuous,1e-06,0.0505679449770737,0.0739408074983278,1,0.0289693849029249,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000006831,ADIPOR2,38384,detect_continuous,1e-06,0.1562369737390579,0.0643811495373605,-1,-0.0055716639685372,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000151065,DCP1B,38384,detect_continuous,1e-06,0.0807628178407669,0.0659885151830933,1,0.0094492452071247,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000151067,CACNA1C,38384,detect_continuous,1e-06,0.0348061692371821,0.0937649702618858,1,0.0277839490883849,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000004478,FKBP4,38384,detect_continuous,1e-06,0.253751563151313,0.0628101324804065,1,0.0261231660774121,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000258325,ITFG2-AS1_ENSG00000258325,38384,detect_continuous,1e-06,0.0185754481033764,0.0712515891758926,1,0.0315654922668986,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000111203,ITFG2,38384,detect_continuous,1e-06,0.1162984576907044,0.0842226150975655,1,0.0217459324630345,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000111206,FOXM1,38384,detect_continuous,1e-06,0.0067997082117548,0.1827341271702162,-1,-0.1036368069316098,1.0,0.7361111111111112,low_coverage_expr,,III: Patchy,0.0711233847436431,0.17284353444795048,
ENSG00000171792,RHNO1,38384,detect_continuous,1e-06,0.0403293038766152,0.0949218117472736,1,0.0479276032282132,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000078246,TULP3,38384,detect_continuous,1e-06,0.1139797832430179,0.0561648232129082,1,0.0148889660355499,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000197905,TEAD4,38384,detect_continuous,1e-06,0.0246717382242601,0.080278619562219,-1,-0.0350033928392673,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000011105,TSPAN9,38384,detect_continuous,1e-06,0.2551062942892872,0.0689440974374924,-1,-0.0029476245094409,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000257048,LINC02417,38384,detect_continuous,1e-06,0.0078418090871196,0.1179721679481913,-1,-0.0712676599370103,1.0,0.5416666666666666,low_coverage_expr,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000111218,PRMT8,38384,detect_continuous,1e-06,0.0126094205919132,0.1607759098342198,-1,-0.1096133118178932,1.0,0.6388888888888888,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000111224,PARP11,38384,detect_continuous,1e-06,0.0473374322634431,0.0684301276231765,-1,-0.0129877630129682,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000118971,CCND2,38384,detect_continuous,1e-06,0.0175593997498957,0.183257066518606,-1,-0.1592779676244171,1.0,1.0,,,III: Patchy,0.0711233847436431,0.17284353444795048,
ENSG00000078237,TIGAR,38384,detect_continuous,1e-06,0.0439506044185077,0.0684057704892001,1,0.0230532140436811,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000047621,C12orf4,38384,detect_continuous,1e-06,0.0754481033764068,0.0681857791258533,1,0.0036930733813648,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000111247,RAD51AP1,38384,detect_continuous,1e-06,0.012114422676115,0.1593919082321432,-1,-0.0754747726035643,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000010219,DYRK4,38384,detect_continuous,1e-06,0.0828730721133805,0.0714410318886391,1,0.0656921513983145,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000111254,AKAP3,38384,detect_continuous,1e-06,0.013443101292205,0.0673285357607697,1,0.018195072951194,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000139180,NDUFA9,38384,detect_continuous,1e-06,0.3208889120466861,0.042713908400046,-1,-0.0206722033098691,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000130035,GALNT8,38384,detect_continuous,1e-06,0.0069820758649437,0.0713512816718773,-1,-0.0291826227432086,1.0,0.4861111111111111,low_coverage_expr,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000110799,VWF,38384,detect_continuous,1e-06,0.0058097123801583,0.1283373193929265,-1,-0.0112115753434991,1.0,1.0,low_coverage_expr,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000010278,CD9,38384,detect_continuous,1e-06,0.6299760316798666,0.1041640923051663,1,0.0152326220115205,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000008323,PLEKHG6,38384,detect_continuous,1e-06,0.0053147144643601,0.0994717053351507,1,0.0173964670274301,1.0,0.9861111111111112,low_coverage_expr,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000067182,TNFRSF1A,38384,detect_continuous,1e-06,0.0787828261775739,0.0871136989064701,1,0.0339728686340985,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000111319,SCNN1A,38384,detect_continuous,1e-06,0.5295956648603585,0.0515893585625525,1,0.0348589223323314,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000111321,LTBR,38384,detect_continuous,1e-06,0.0778970404335139,0.056684788754925,1,0.0211820581656181,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000215039,CD27-AS1,38384,detect_continuous,1e-06,0.0694039182992913,0.0494887124926148,1,0.0291493978857836,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000139192,TAPBPL,38384,detect_continuous,1e-06,0.0645060441850771,0.0861680943746429,1,0.063184825824402,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000139190,VAMP1,38384,detect_continuous,1e-06,0.0102386411004585,0.1068790918806995,1,0.0657264246314123,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000276718,VAMP1-AS1,38384,detect_continuous,1e-06,0.0059139224676948,0.092513360597415,1,0.0387389037136247,1.0,1.0,low_coverage_expr,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000111639,MRPL51,38384,detect_continuous,1e-06,0.4070706544393497,0.1113256518871082,-1,-0.0128292232591831,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000010292,NCAPD2,38384,detect_continuous,1e-06,0.0344153814089203,0.0949920401332002,-1,-0.0136679139492947,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000111640,GAPDH,38384,detect_continuous,1e-06,0.808331596498541,0.1896668670198067,-1,-0.0351810292249235,1.0,1.0,,0.009900990099009901,II: Gradient,0.0711233847436431,0.17284353444795048,0.009900990099009901
ENSG00000010295,IFFO1,38384,detect_continuous,1e-06,0.0146675698207586,0.1157700383822734,1,0.0916024575393546,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000111641,NOP2,38384,detect_continuous,1e-06,0.032357232180075,0.0600566695753626,1,0.0372918975854513,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000111642,CHD4,38384,detect_continuous,1e-06,0.2791267194664443,0.0322186521959042,-1,-0.0139419880206851,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000111653,ING4,38384,detect_continuous,1e-06,0.1084305960817007,0.0435750350459381,1,0.0239597522494439,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000126746,ZNF384,38384,detect_continuous,1e-06,0.0617184243434764,0.0708088394425792,1,0.0449773196654904,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000111652,COPS7A,38384,detect_continuous,1e-06,0.1636619424760317,0.0446819444860403,1,0.0347777033793517,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000269892,ENSG00000269892,38384,detect_continuous,1e-06,0.0053147144643601,0.1356601775541488,1,0.1138171395869979,1.0,1.0,low_coverage_expr,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000089693,MLF2,38384,detect_continuous,1e-06,0.3552782409337224,0.0608366912574073,-1,-0.0150363409180353,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000159335,PTMS,38384,detect_continuous,1e-06,0.4212432263443101,0.1312166144609342,-1,-0.091571654396745,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000010610,CD4,38384,detect_continuous,1e-06,0.0094310129220508,0.0916073793732562,1,0.0287397022043029,1.0,1.0,low_coverage_expr,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000250510,GPR162,38384,detect_continuous,1e-06,0.0102646936223426,0.0816379896666109,1,0.0660265415090016,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000110811,P3H3,38384,detect_continuous,1e-06,0.0225614839516465,0.1057767044181413,1,0.0970053407211723,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000111664,GNB3,38384,detect_continuous,1e-06,0.0058618174239266,0.1460611993053621,1,0.1079463222319107,1.0,1.0,low_coverage_expr,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000111665,CDCA3,38384,detect_continuous,1e-06,0.0083889120466861,0.1811393354428958,-1,-0.0862543319088476,1.0,1.0,low_coverage_expr,,III: Patchy,0.0711233847436431,0.17284353444795048,
ENSG00000111667,USP5,38384,detect_continuous,1e-06,0.0870935806586077,0.0802742444334179,1,0.0577091174477954,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000111669,TPI1,38384,detect_continuous,1e-06,0.6356294289287203,0.1314199866915875,-1,-0.0256374078253814,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000111671,SPSB2,38384,detect_continuous,1e-06,0.0454877032096706,0.0631833166978363,1,0.0416225321093576,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000010626,LRRC23,38384,detect_continuous,1e-06,0.0733378491037932,0.0558517843724661,1,0.0376754215205542,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000111674,ENO2,38384,detect_continuous,1e-06,0.0196175489787411,0.0829255069266487,1,0.0219654269589404,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000111676,ATN1,38384,detect_continuous,1e-06,0.2043299291371405,0.0495592837416466,-1,-0.0104513053346441,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000111678,C12orf57,38384,detect_continuous,1e-06,0.422102959566486,0.1066742323434193,1,0.0085122848853848,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000272173,ENSG00000272173,38384,detect_continuous,1e-06,0.0065652355147978,0.1333139923303181,1,0.1009910981525541,1.0,1.0,low_coverage_expr,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000111679,PTPN6,38384,detect_continuous,1e-06,0.0613015839933305,0.0608548568181916,1,0.0375369772682972,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000257084,MIR200CHG,38384,detect_continuous,1e-06,0.0425177157148812,0.1549741288534332,1,0.1468632667854602,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000215021,PHB2,38384,detect_continuous,1e-06,0.3047363484785327,0.0491696382280429,-1,-0.0075144731209077,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000126749,EMG1,38384,detect_continuous,1e-06,0.1005366819508128,0.0714763595733132,1,0.0478163312494473,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000111684,LPCAT3,38384,detect_continuous,1e-06,0.1193726552730304,0.0710467072871201,1,0.0158073929159805,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000182326,C1S,38384,detect_continuous,1e-06,0.0265735723218007,0.1266525625196102,-1,-0.0191580089566597,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000159403,C1R,38384,detect_continuous,1e-06,0.0206857023759899,0.0755748708737436,-1,-0.0103587240490246,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000139178,C1RL,38384,detect_continuous,1e-06,0.0825864943726552,0.0636270455022909,1,0.0217653199067303,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000205885,C1RL-AS1,38384,detect_continuous,1e-06,0.0058878699458107,0.1020380215721531,1,0.0103920761761483,1.0,0.9305555555555556,low_coverage_expr,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000139194,RBP5,38384,detect_continuous,1e-06,0.1439141308878699,0.1026959049686251,1,0.0952575520610449,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000256967,ENSG00000256967,38384,detect_continuous,1e-06,0.0304814506044185,0.1449946668673712,1,0.1328852147531456,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000139182,CLSTN3,38384,detect_continuous,1e-06,0.1122082117548978,0.0936033611349732,1,0.0764864281185631,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000139197,PEX5,38384,detect_continuous,1e-06,0.0448103376406836,0.0578215784630818,1,0.0418208905347081,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000065970,FOXJ2,38384,detect_continuous,1e-06,0.0382451021258857,0.0817649613145479,1,0.0648178589888116,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000089818,NECAP1,38384,detect_continuous,1e-06,0.0715662776156731,0.0684980121078314,1,0.0545582169220062,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000111729,CLEC4A,38384,detect_continuous,1e-06,0.0058878699458107,0.0833317689460504,-1,-0.02756519688633,1.0,0.9861111111111112,low_coverage_expr,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000226711,FAM66C,38384,detect_continuous,1e-06,0.0381929970821175,0.0692691691487403,1,0.0056527589062654,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000275367,ENSG00000275367,38384,detect_continuous,1e-06,0.0066954981242184,0.1208871689096983,1,0.099299732018685,1.0,1.0,low_coverage_expr,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000286895,ENSG00000286895,38384,detect_continuous,1e-06,0.0118278449353897,0.0843627589389064,-1,-0.0358661010688695,1.0,0.7361111111111112,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000226091,LINC00937,38384,detect_continuous,1e-06,0.006617340558566,0.1257480796793481,-1,-0.0801804961906145,1.0,0.9583333333333334,low_coverage_expr,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000166532,RIMKLB,38384,detect_continuous,1e-06,0.1355512713630679,0.1032225033179727,1,0.015215478215777,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000256661,A2ML1-AS1,38384,detect_continuous,1e-06,0.0265214672780325,0.1466628893723285,1,0.0468194999319425,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000282022,ENSG00000282022,38384,detect_continuous,1e-06,0.0062265527303042,0.0741270439001281,-1,-0.0403172308110153,1.0,0.5277777777777778,low_coverage_expr,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000111752,PHC1,38384,detect_continuous,1e-06,0.0916006669445602,0.0757451351867563,1,0.0343997414958891,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000003056,M6PR,38384,detect_continuous,1e-06,0.2311119216340141,0.0511302140308818,1,0.0198014655837264,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000139187,KLRG1,38384,detect_continuous,1e-06,0.0199301792413505,0.0737367309600062,-1,-0.0125640015142502,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000245105,A2M-AS1,38384,detect_continuous,1e-06,0.0079460191746561,0.0912025420714306,1,0.0344909429824792,1.0,1.0,low_coverage_expr,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000175899,A2M,38384,detect_continuous,1e-06,0.0264433097123801,0.0957973667512895,1,0.0212340304922974,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000284634,ENSG00000284634,38384,detect_continuous,1e-06,0.0353793247186327,0.1090417332461188,-1,-0.0580430920811365,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000069493,CLEC2D,38384,detect_continuous,1e-06,0.054814506044185,0.1063254051952612,-1,-0.0183329732673705,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000150045,KLRF1,38384,detect_continuous,1e-06,0.0159180908711963,0.0676516099169424,1,0.0331755438660264,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000110852,CLEC2B,38384,detect_continuous,1e-06,0.005080241767403,0.1402408474658902,-1,-0.076930157096872,1.0,0.8611111111111112,low_coverage_expr,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000150048,CLEC1A,38384,detect_continuous,1e-06,0.0057576073363901,0.1848633753896998,1,0.1324429368325105,1.0,0.75,low_coverage_expr,,III: Patchy,0.0711233847436431,0.17284353444795048,
ENSG00000173391,OLR1,38384,detect_continuous,1e-06,0.018054397665694,0.2206032791883786,1,0.2146456874335125,1.0,1.0,,0.009900990099009901,III: Patchy,0.0711233847436431,0.17284353444795048,0.009900990099009901
ENSG00000165685,TMEM52B,38384,detect_continuous,1e-06,0.3317788661942476,0.2651142928504021,1,0.2576602955329712,1.0,1.0,,0.009900990099009901,II: Gradient,0.0711233847436431,0.17284353444795048,0.009900990099009901
ENSG00000139112,GABARAPL1,38384,detect_continuous,1e-06,0.3226865360566903,0.1236933336695112,1,0.1039688237524104,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000134539,KLRD1,38384,detect_continuous,1e-06,0.0444977073780741,0.1400968614232763,1,0.0557813648799,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000245648,KLRK1-AS1,38384,detect_continuous,1e-06,0.013208628595248,0.0984121621964992,-1,-0.0461499775919061,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000111196,MAGOHB,38384,detect_continuous,1e-06,0.0955606502709462,0.0774786144803523,1,0.0526729103601808,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000060138,YBX3,38384,detect_continuous,1e-06,0.2432784493538974,0.0661692926137849,-1,-0.0430504180640069,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000231887,PRH1,38384,detect_continuous,1e-06,0.1771832013338891,0.1049939558079068,-1,-0.0278737553028995,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000111215,PRR4,38384,detect_continuous,1e-06,0.0078418090871196,0.0764221586249868,1,0.0527836478576324,1.0,1.0,low_coverage_expr,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000212127,TAS2R14,38384,detect_continuous,1e-06,0.0123749478949562,0.0742416486398386,1,0.0203504846191815,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000256537,SMIM10L1,38384,detect_continuous,1e-06,0.119945810754481,0.0713459252319782,1,0.0559342116077065,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000275119,ENSG00000275119,38384,detect_continuous,1e-06,0.0190704460191746,0.1216893269159707,-1,-0.0745211314609326,1.0,0.5833333333333334,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000247157,LINC01252,38384,detect_continuous,1e-06,0.0171165068778657,0.0889974989365932,-1,-0.0035343174022816,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000139083,ETV6,38384,detect_continuous,1e-06,0.1297936640266777,0.1120599440147762,-1,-0.0701107340661921,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000121380,BCL2L14,38384,detect_continuous,1e-06,0.0257919966652772,0.1354402274559683,1,0.0192036270729921,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000070018,LRP6,38384,detect_continuous,1e-06,0.3049968736973739,0.0803540541119517,-1,-0.0299453478521206,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000111261,MANSC1,38384,detect_continuous,1e-06,0.0458524385160483,0.0667419627817039,1,0.0221723587553765,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000205791,LOH12CR2,38384,detect_continuous,1e-06,0.0201646519383076,0.0959716977405754,1,0.0574044066012192,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000165714,BORCS5,38384,detect_continuous,1e-06,0.0669289287203001,0.0495582665180343,1,0.0152758652147561,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000111266,DUSP16,38384,detect_continuous,1e-06,0.0750312630262609,0.0564160224936443,-1,-0.0132496883052659,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000255670,ENSG00000255670,38384,detect_continuous,1e-06,0.0056273447269695,0.0655868169470312,1,0.0187294661474686,1.0,0.5833333333333334,low_coverage_expr,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000111269,CREBL2,38384,detect_continuous,1e-06,0.1588682784493539,0.042823257904216,1,0.0246826739855291,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000111276,CDKN1B,38384,detect_continuous,1e-06,0.0892559399749895,0.0769186265927253,1,0.0596189784777773,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000178878,APOLD1,38384,detect_continuous,1e-06,0.0273812005002084,0.1334160420901779,-1,-0.0395530088525507,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000213782,DDX47,38384,detect_continuous,1e-06,0.0057836598582742,0.0755475139374702,1,0.0258256070299903,1.0,1.0,low_coverage_expr,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000013588,GPRC5A,38384,detect_continuous,1e-06,0.0184712380158399,0.1611190192490457,1,0.0148311872277634,1.0,0.9583333333333334,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000247498,GPRC5D-AS1,38384,detect_continuous,1e-06,0.0453834931221342,0.0566859429605165,1,0.0088860298925325,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000013583,HEBP1,38384,detect_continuous,1e-06,0.1712432263443101,0.0572834993961355,-1,-0.0381288077071722,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000255621,ENSG00000255621,38384,detect_continuous,1e-06,0.011020216756982,0.0968473672046196,-1,-0.0037349410325783,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000084444,FAM234B,38384,detect_continuous,1e-06,0.0330867027928303,0.077123511872191,1,0.0379934803643058,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000134531,EMP1,38384,detect_continuous,1e-06,0.2572426010837849,0.0594436834514633,-1,-0.0097170243199434,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000171681,ATF7IP,38384,detect_continuous,1e-06,0.2596133805752397,0.1041960132313558,-1,-0.0507568559778748,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000121316,PLBD1,38384,detect_continuous,1e-06,0.0889433097123801,0.0828091067109148,1,0.0639893470881541,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000256751,PLBD1-AS1,38384,detect_continuous,1e-06,0.0247759483117965,0.0582078073997808,-1,-0.0129350847712106,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000214772,GUCY2C-AS1,38384,detect_continuous,1e-06,0.017403084618591,0.1301119624953168,-1,-0.0055494004661268,1.0,0.9305555555555556,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000261324,ENSG00000261324,38384,detect_continuous,1e-06,0.0131304710295956,0.1044973736202482,1,0.0008136840080316,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000197837,H4C16,38384,detect_continuous,1e-06,0.0128438932888703,0.0754844640601037,-1,-0.0190745819594307,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000246705,H2AJ,38384,detect_continuous,1e-06,0.265631513130471,0.0630889124490206,-1,-0.0237680622708025,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000084463,WBP11,38384,detect_continuous,1e-06,0.1741090037515631,0.0273230911349783,1,0.0135571876429795,1.0,1.0,,,I: Ubiquitous,0.0711233847436431,0.17284353444795048,
ENSG00000182993,C12orf60,38384,detect_continuous,1e-06,0.0458784910379324,0.0692775385068069,1,0.0319161714156005,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000111341,MGP,38384,detect_continuous,1e-06,0.0219883284701959,0.1166364901986117,-1,-0.0335704298151772,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
ENSG00000139055,ERP27,38384,detect_continuous,1e-06,0.0405898290954564,0.0625056053024898,1,0.0525576845388611,1.0,1.0,,,IV: Basal,0.0711233847436431,0.17284353444795048,
