gene,archetype,coverage_expr,spatial_score,c_cut_used,s_cut_used
DDX54,I: Ubiquitous,0.0969415171176452,0.068172828019466,0.0597574352620383,0.2120822446921291
RITA1,IV: Basal,0.0591401430874378,0.0752642672380442,0.0597574352620383,0.2120822446921291
IQCD,IV: Basal,0.0220981716605159,0.1151917194826649,0.0597574352620383,0.2120822446921291
TPCN1,I: Ubiquitous,0.1231342455046474,0.1357993186269739,0.0597574352620383,0.2120822446921291
SLC8B1,IV: Basal,0.0536733325339621,0.0994693901972869,0.0597574352620383,0.2120822446921291
PLBD2,IV: Basal,0.0353854967425625,0.1036442786296574,0.0597574352620383,0.2120822446921291
SDSL,I: Ubiquitous,0.1299555460815269,0.1180861747504935,0.0597574352620383,0.2120822446921291
RBM19,IV: Basal,0.0467854176936365,0.0810275768566129,0.0597574352620383,0.2120822446921291
TBX3,IV: Basal,0.0367089001096914,0.1509937155119586,0.0597574352620383,0.2120822446921291
MED13L,I: Ubiquitous,0.3008522184770203,0.1455722640259909,0.0597574352620383,0.2120822446921291
LINC00173,IV: Basal,0.0223912744196787,0.1601400769531244,0.0597574352620383,0.2120822446921291
MAP1LC3B2,IV: Basal,0.006892355791222,0.0692253070674891,0.0597574352620383,0.2120822446921291
SPRING1,I: Ubiquitous,0.1245375859879117,0.0819393499557586,0.0597574352620383,0.2120822446921291
RNFT2,IV: Basal,0.0107293373657167,0.1149785033316379,0.0597574352620383,0.2120822446921291
FBXW8,IV: Basal,0.0412342290731291,0.1267513568980614,0.0597574352620383,0.2120822446921291
TESC,I: Ubiquitous,0.1004098997677382,0.1520359966030525,0.0597574352620383,0.2120822446921291
FBXO21,I: Ubiquitous,0.2150130786003899,0.0813713111381171,0.0597574352620383,0.2120822446921291
NOS1,IV: Basal,0.0314863418555181,0.1168973853953271,0.0597574352620383,0.2120822446921291
KSR2,IV: Basal,0.0509510296344653,0.1804484179359966,0.0597574352620383,0.2120822446921291
RFC5,IV: Basal,0.0268721938741523,0.0709459812797296,0.0597574352620383,0.2120822446921291
WSB2,I: Ubiquitous,0.1196791857072436,0.065931381699865,0.0597574352620383,0.2120822446921291
VSIG10,I: Ubiquitous,0.0758736460650954,0.1349911943074088,0.0597574352620383,0.2120822446921291
PEBP1,I: Ubiquitous,0.6708411605092882,0.2060534416437444,0.0597574352620383,0.2120822446921291
TAOK3,I: Ubiquitous,0.2205154167610368,0.1035980386445975,0.0597574352620383,0.2120822446921291
SUDS3,I: Ubiquitous,0.1365947676716538,0.0548029931176157,0.0597574352620383,0.2120822446921291
HSPB8,IV: Basal,0.0440409100396576,0.168577552503024,0.0597574352620383,0.2120822446921291
ENSG00000248636,IV: Basal,0.0349191968984398,0.1669083495221255,0.0597574352620383,0.2120822446921291
TMEM233,IV: Basal,0.0132251517694968,0.1914428399045512,0.0597574352620383,0.2120822446921291
PRKAB1,I: Ubiquitous,0.1291872615764487,0.1151954301632785,0.0597574352620383,0.2120822446921291
CIT,I: Ubiquitous,0.0720899559013576,0.1692802726952837,0.0597574352620383,0.2120822446921291
BICDL1,I: Ubiquitous,0.1794366209692819,0.1853367023740053,0.0597574352620383,0.2120822446921291
RAB35,IV: Basal,0.054459380842626,0.0471833758496806,0.0597574352620383,0.2120822446921291
RAB35-AS1,IV: Basal,0.0215474937493616,0.1064182960894325,0.0597574352620383,0.2120822446921291
GCN1,I: Ubiquitous,0.0777033178344147,0.0933043079025925,0.0597574352620383,0.2120822446921291
RPLP0,I: Ubiquitous,0.6795454242662439,0.1353413642142493,0.0597574352620383,0.2120822446921291
PXN-AS1,IV: Basal,0.0354165833988373,0.090581677279296,0.0597574352620383,0.2120822446921291
PXN,I: Ubiquitous,0.1335527163076157,0.0786210568871165,0.0597574352620383,0.2120822446921291
SIRT4,IV: Basal,0.0115065037725877,0.1071775647037418,0.0597574352620383,0.2120822446921291
MSI1,IV: Basal,0.0054978972097505,0.1633052108998153,0.0597574352620383,0.2120822446921291
COX6A1,I: Ubiquitous,0.6650546014912713,0.1345169332432295,0.0597574352620383,0.2120822446921291
TRIAP1,I: Ubiquitous,0.0964174849118693,0.0623365132123159,0.0597574352620383,0.2120822446921291
GATC,I: Ubiquitous,0.0764420877798354,0.0797053487861473,0.0597574352620383,0.2120822446921291
SRSF9,I: Ubiquitous,0.4324065068812534,0.1093830303624679,0.0597574352620383,0.2120822446921291
DYNLL1,I: Ubiquitous,0.6245486883651528,0.1399454290846479,0.0597574352620383,0.2120822446921291
NRAV,IV: Basal,0.0315529561189641,0.1410533827350291,0.0597574352620383,0.2120822446921291
COQ5,I: Ubiquitous,0.0887257579592942,0.0814927319156512,0.0597574352620383,0.2120822446921291
RNF10,I: Ubiquitous,0.2594581151716205,0.0312624317067968,0.0597574352620383,0.2120822446921291
POP5,I: Ubiquitous,0.2050387028870622,0.0744502029111287,0.0597574352620383,0.2120822446921291
CABP1,IV: Basal,0.0341908809514293,0.1681916499775894,0.0597574352620383,0.2120822446921291
MLEC,I: Ubiquitous,0.2746461672373289,0.0806307445908972,0.0597574352620383,0.2120822446921291
UNC119B,I: Ubiquitous,0.077827664459514,0.1309582581461381,0.0597574352620383,0.2120822446921291
ACADS,I: Ubiquitous,0.1282901894953747,0.1108795413147853,0.0597574352620383,0.2120822446921291
SPPL3,I: Ubiquitous,0.1951398233389733,0.0945132355208148,0.0597574352620383,0.2120822446921291
HNF1A-AS1,II: Gradient,0.100703002526901,0.2200132010170433,0.0597574352620383,0.2120822446921291
HNF1A,IV: Basal,0.0202462951367146,0.1759546886805131,0.0597574352620383,0.2120822446921291
C12orf43,IV: Basal,0.0445605012945371,0.0624893292244012,0.0597574352620383,0.2120822446921291
OASL,IV: Basal,0.0090950674358393,0.1424363290138117,0.0597574352620383,0.2120822446921291
P2RX7,IV: Basal,0.0098056195792643,0.1251171889713452,0.0597574352620383,0.2120822446921291
P2RX4,I: Ubiquitous,0.060312554124089,0.0879901904797384,0.0597574352620383,0.2120822446921291
CAMKK2,IV: Basal,0.0461770074208289,0.0941378103048012,0.0597574352620383,0.2120822446921291
ANAPC5,I: Ubiquitous,0.206011271133375,0.0346912764063833,0.0597574352620383,0.2120822446921291
RNF34,I: Ubiquitous,0.0850264458625881,0.0602028773637448,0.0597574352620383,0.2120822446921291
KDM2B,IV: Basal,0.0505779897591672,0.0856999324824457,0.0597574352620383,0.2120822446921291
ORAI1,I: Ubiquitous,0.0723608539060383,0.1004620880502982,0.0597574352620383,0.2120822446921291
MORN3,IV: Basal,0.0096102177398224,0.0724229644916528,0.0597574352620383,0.2120822446921291
TMEM120B,I: Ubiquitous,0.0629238332511757,0.0792999282097171,0.0597574352620383,0.2120822446921291
RHOF,I: Ubiquitous,0.0717790893386091,0.0863970073519718,0.0597574352620383,0.2120822446921291
LINC01089,I: Ubiquitous,0.0974389036180427,0.118704207368273,0.0597574352620383,0.2120822446921291
SETD1B,IV: Basal,0.0495388072494082,0.0843228366967819,0.0597574352620383,0.2120822446921291
HPD,I: Ubiquitous,0.1032165807342668,0.1490510155720763,0.0597574352620383,0.2120822446921291
PSMD9,I: Ubiquitous,0.2462773729110877,0.0664002940439849,0.0597574352620383,0.2120822446921291
CFAP251,IV: Basal,0.0249448211851121,0.1673291774754962,0.0597574352620383,0.2120822446921291
ENSG00000255856,IV: Basal,0.0083489876852431,0.1686092718420904,0.0597574352620383,0.2120822446921291
BCL7A,I: Ubiquitous,0.1224903076246685,0.1291776911191864,0.0597574352620383,0.2120822446921291
MLXIP,I: Ubiquitous,0.0959689488713323,0.0879306665143417,0.0597574352620383,0.2120822446921291
LRRC43,IV: Basal,0.0168134400937928,0.1592681637422008,0.0597574352620383,0.2120822446921291
VPS33A,IV: Basal,0.046856472907979,0.0541233347125433,0.0597574352620383,0.2120822446921291
CLIP1,I: Ubiquitous,0.1651234362301656,0.0804765548208198,0.0597574352620383,0.2120822446921291
ZCCHC8,I: Ubiquitous,0.0736354068133068,0.0863823544330597,0.0597574352620383,0.2120822446921291
RSRC2,I: Ubiquitous,0.2681224103705085,0.0558047440418539,0.0597574352620383,0.2120822446921291
KNTC1,IV: Basal,0.021836155557628,0.0978520553955701,0.0597574352620383,0.2120822446921291
ENSG00000256249,IV: Basal,0.007220986157556,0.1923410434972139,0.0597574352620383,0.2120822446921291
DENR,I: Ubiquitous,0.1870350879530325,0.0229848616626392,0.0597574352620383,0.2120822446921291
HIP1R,I: Ubiquitous,0.174285117929451,0.1362168491647316,0.0597574352620383,0.2120822446921291
VPS37B,I: Ubiquitous,0.1188132002824444,0.0666616829544181,0.0597574352620383,0.2120822446921291
ABCB9,IV: Basal,0.0140556095871247,0.091153797023929,0.0597574352620383,0.2120822446921291
OGFOD2,IV: Basal,0.0384408709592898,0.0730374609456643,0.0597574352620383,0.2120822446921291
ARL6IP4,I: Ubiquitous,0.48492519218215,0.1011363494694284,0.0597574352620383,0.2120822446921291
PITPNM2,IV: Basal,0.0577989759167232,0.1307405156899869,0.0597574352620383,0.2120822446921291
MPHOSPH9,I: Ubiquitous,0.0806565501805246,0.0834523376624604,0.0597574352620383,0.2120822446921291
MTRFR,I: Ubiquitous,0.080212455090884,0.0564371677289225,0.0597574352620383,0.2120822446921291
CDK2AP1,I: Ubiquitous,0.1825674913512481,0.0633793906486232,0.0597574352620383,0.2120822446921291
SBNO1,I: Ubiquitous,0.1465380567287067,0.053828721653836,0.0597574352620383,0.2120822446921291
SBNO1-AS1,IV: Basal,0.0355364890730403,0.0811886159790369,0.0597574352620383,0.2120822446921291
KMT5A,I: Ubiquitous,0.0784982480448713,0.0685219915168776,0.0597574352620383,0.2120822446921291
RILPL2,I: Ubiquitous,0.1144388636494846,0.077930930326958,0.0597574352620383,0.2120822446921291
SNRNP35,I: Ubiquitous,0.1275529916465713,0.0413383124663202,0.0597574352620383,0.2120822446921291
RILPL1,IV: Basal,0.0491835311776957,0.1383148382980691,0.0597574352620383,0.2120822446921291
TMED2-DT,IV: Basal,0.0062572998130359,0.1256467768905211,0.0597574352620383,0.2120822446921291
TMED2,I: Ubiquitous,0.3088192843851725,0.0493881221682411,0.0597574352620383,0.2120822446921291
DDX55,IV: Basal,0.0387872651292094,0.0640561140357788,0.0597574352620383,0.2120822446921291
EIF2B1,I: Ubiquitous,0.0683817619028586,0.0432357168977173,0.0597574352620383,0.2120822446921291
GTF2H3,I: Ubiquitous,0.087202511801827,0.0676201515857736,0.0597574352620383,0.2120822446921291
TCTN2,IV: Basal,0.0490503026508035,0.1580421178976846,0.0597574352620383,0.2120822446921291
ATP6V0A2,IV: Basal,0.0452799353397549,0.0982278531101287,0.0597574352620383,0.2120822446921291
CCDC92,I: Ubiquitous,0.0982116290740173,0.1022632881117092,0.0597574352620383,0.2120822446921291
DNAH10OS,IV: Basal,0.0075984669837505,0.1455307228427796,0.0597574352620383,0.2120822446921291
ZNF664,I: Ubiquitous,0.143313926377916,0.1041198283818477,0.0597574352620383,0.2120822446921291
RFLNA,IV: Basal,0.0123325206393192,0.1786656365809033,0.0597574352620383,0.2120822446921291
NCOR2,I: Ubiquitous,0.1257277608281485,0.0888825394859216,0.0597574352620383,0.2120822446921291
SCARB1,IV: Basal,0.0179059140143087,0.1473490830677297,0.0597574352620383,0.2120822446921291
UBC,I: Ubiquitous,0.6716849411796054,0.1259521751211779,0.0597574352620383,0.2120822446921291
DHX37,IV: Basal,0.0278047935623975,0.0632854493448778,0.0597574352620383,0.2120822446921291
BRI3BP,I: Ubiquitous,0.0755316928460722,0.1068055278763545,0.0597574352620383,0.2120822446921291
AACS,IV: Basal,0.0464612282781989,0.1226084661841807,0.0597574352620383,0.2120822446921291
LINC00944,IV: Basal,0.0069190014966004,0.1304853416798327,0.0597574352620383,0.2120822446921291
TMEM132C,IV: Basal,0.0051870306470021,0.1600166885899526,0.0597574352620383,0.2120822446921291
SLC15A4,I: Ubiquitous,0.0682485333759664,0.0901371417488506,0.0597574352620383,0.2120822446921291
TMEM132D,IV: Basal,0.0055556295714038,0.1965639357496089,0.0597574352620383,0.2120822446921291
RIMBP2,IV: Basal,0.0343418732819071,0.1918011522088877,0.0597574352620383,0.2120822446921291
STX2,I: Ubiquitous,0.0680264858311461,0.1068502201010478,0.0597574352620383,0.2120822446921291
RAN,I: Ubiquitous,0.4165878397882555,0.1236860755977395,0.0597574352620383,0.2120822446921291
SFSWAP,I: Ubiquitous,0.1081815638364486,0.0846297386999126,0.0597574352620383,0.2120822446921291
ULK1,I: Ubiquitous,0.0719434045217762,0.1094585744986431,0.0597574352620383,0.2120822446921291
PUS1,IV: Basal,0.0324278234455561,0.0663775414766139,0.0597574352620383,0.2120822446921291
EP400,I: Ubiquitous,0.0898137909289137,0.0984375683558692,0.0597574352620383,0.2120822446921291
DDX51,IV: Basal,0.0346793855500339,0.0723378896587802,0.0597574352620383,0.2120822446921291
NOC4L,IV: Basal,0.0567553524560678,0.0677255712605571,0.0597574352620383,0.2120822446921291
LINC02361,IV: Basal,0.0079182154482917,0.0860134609790725,0.0597574352620383,0.2120822446921291
GALNT9,IV: Basal,0.0209568472801396,0.1616626916002128,0.0597574352620383,0.2120822446921291
ENSG00000256542,IV: Basal,0.0185276471398055,0.1932837918745185,0.0597574352620383,0.2120822446921291
ENSG00000277011,IV: Basal,0.0177860083401057,0.1687606939234825,0.0597574352620383,0.2120822446921291
FBRSL1,I: Ubiquitous,0.1044955745924317,0.1024607429089195,0.0597574352620383,0.2120822446921291
POLE,IV: Basal,0.0181457253627146,0.0832779554816335,0.0597574352620383,0.2120822446921291
PXMP2,I: Ubiquitous,0.1764878295740684,0.1078444984907398,0.0597574352620383,0.2120822446921291
PGAM5,IV: Basal,0.0384053433521185,0.0773275293542,0.0597574352620383,0.2120822446921291
ANKLE2,I: Ubiquitous,0.1082304142963091,0.0833798043514767,0.0597574352620383,0.2120822446921291
GOLGA3,I: Ubiquitous,0.0888367817317044,0.0769437164557317,0.0597574352620383,0.2120822446921291
CHFR,IV: Basal,0.0581276062830573,0.0782310890906453,0.0597574352620383,0.2120822446921291
CHFR-DT,IV: Basal,0.005591157178575,0.0881324517357459,0.0597574352620383,0.2120822446921291
ZNF605,IV: Basal,0.0583629766805668,0.107551671232039,0.0597574352620383,0.2120822446921291
ZNF26,IV: Basal,0.0445072098837803,0.0988986022229483,0.0597574352620383,0.2120822446921291
ZNF84,I: Ubiquitous,0.0871403384892773,0.1083783436295547,0.0597574352620383,0.2120822446921291
ZNF140,IV: Basal,0.0520834721130488,0.0879555101967492,0.0597574352620383,0.2120822446921291
ZNF891,IV: Basal,0.0405414407332898,0.1276853415547225,0.0597574352620383,0.2120822446921291
ZNF10,I: Ubiquitous,0.1044511650834676,0.1370586811559954,0.0597574352620383,0.2120822446921291
ZNF268,IV: Basal,0.0543927665791799,0.0852194780587825,0.0597574352620383,0.2120822446921291
MPHOSPH8,I: Ubiquitous,0.2392073790840094,0.0713229475389551,0.0597574352620383,0.2120822446921291
PSPC1,I: Ubiquitous,0.1433627768377765,0.1003895585506521,0.0597574352620383,0.2120822446921291
ZMYM5,I: Ubiquitous,0.0907685953716409,0.077863697364737,0.0597574352620383,0.2120822446921291
ENSG00000275964,IV: Basal,0.0312820581142834,0.0777773436940423,0.0597574352620383,0.2120822446921291
ZMYM2,I: Ubiquitous,0.259178335265147,0.1031268594215675,0.0597574352620383,0.2120822446921291
GJB2,IV: Basal,0.0144108856588372,0.1544259844147581,0.0597574352620383,0.2120822446921291
CRYL1,I: Ubiquitous,0.3106356333018026,0.1111127943739184,0.0597574352620383,0.2120822446921291
IFT88,I: Ubiquitous,0.1669708718030704,0.1399972214238571,0.0597574352620383,0.2120822446921291
ENSG00000278291,IV: Basal,0.0058842599377378,0.1341513655868911,0.0597574352620383,0.2120822446921291
EEF1AKMT1,I: Ubiquitous,0.0693410072964823,0.0764342699692936,0.0597574352620383,0.2120822446921291
XPO4,I: Ubiquitous,0.0968038476398566,0.116879163739667,0.0597574352620383,0.2120822446921291
LATS2,I: Ubiquitous,0.0937795600794042,0.1346336889860371,0.0597574352620383,0.2120822446921291
SAP18,I: Ubiquitous,0.5181612686908521,0.1215191359974961,0.0597574352620383,0.2120822446921291
MRPL57,I: Ubiquitous,0.4130528428747163,0.0996759390375984,0.0597574352620383,0.2120822446921291
LINC00539,IV: Basal,0.0093881701950021,0.0913138491875952,0.0597574352620383,0.2120822446921291
ZDHHC20,I: Ubiquitous,0.1125114909604444,0.0971515473297303,0.0597574352620383,0.2120822446921291
MICU2,I: Ubiquitous,0.2746550491391216,0.0496717381574654,0.0597574352620383,0.2120822446921291
FGF9,I: Ubiquitous,0.1134973820594465,0.1796862552605012,0.0597574352620383,0.2120822446921291
LINC00540,IV: Basal,0.0106049907406173,0.1171728191860345,0.0597574352620383,0.2120822446921291
LINC00621,IV: Basal,0.0320414607175688,0.2007428682115538,0.0597574352620383,0.2120822446921291
ENSG00000262198,IV: Basal,0.0126567100547569,0.204146289414803,0.0597574352620383,0.2120822446921291
SACS,IV: Basal,0.0378324606864821,0.0946599923391123,0.0597574352620383,0.2120822446921291
TNFRSF19,I: Ubiquitous,0.0825617181150828,0.1971592641041407,0.0597574352620383,0.2120822446921291
MIPEP,I: Ubiquitous,0.0894363101027192,0.1449963076640256,0.0597574352620383,0.2120822446921291
PCOTH,IV: Basal,0.0070211433672177,0.1318090333854868,0.0597574352620383,0.2120822446921291
SPATA13_ENSG00000182957,I: Ubiquitous,0.1644972621537723,0.1196420885775393,0.0597574352620383,0.2120822446921291
PARP4,I: Ubiquitous,0.1387397469546179,0.0987283392799472,0.0597574352620383,0.2120822446921291
ATP12A,IV: Basal,0.0221603449730656,0.137065658035931,0.0597574352620383,0.2120822446921291
CENPJ,IV: Basal,0.0210501072489641,0.100903172533927,0.0597574352620383,0.2120822446921291
MTMR6,I: Ubiquitous,0.0952317510225289,0.0741105023007157,0.0597574352620383,0.2120822446921291
NUP58,I: Ubiquitous,0.1195237524258694,0.09831610284352,0.0597574352620383,0.2120822446921291
ATP8A2,IV: Basal,0.0094681073111374,0.1249975732329657,0.0597574352620383,0.2120822446921291
SHISA2,III: Patchy,0.0052136763523805,0.2197391575536151,0.0597574352620383,0.2120822446921291
RNF6,I: Ubiquitous,0.0671738232590362,0.0503150524889349,0.0597574352620383,0.2120822446921291
ENSG00000277368,IV: Basal,0.0090861855340465,0.0915747028588949,0.0597574352620383,0.2120822446921291
CDK8,I: Ubiquitous,0.0860745102741399,0.1452916635106942,0.0597574352620383,0.2120822446921291
WASF3,IV: Basal,0.0482464905385541,0.1528597516196425,0.0597574352620383,0.2120822446921291
USP12,I: Ubiquitous,0.1448904639461401,0.0589550922533705,0.0597574352620383,0.2120822446921291
LINC02340,IV: Basal,0.0264458625880973,0.1602922128280083,0.0597574352620383,0.2120822446921291
RPL21,I: Ubiquitous,0.8322297570355764,0.1887919331549344,0.0597574352620383,0.2120822446921291
RASL11A,I: Ubiquitous,0.0800037303987529,0.1497140646145395,0.0597574352620383,0.2120822446921291
GTF3A,I: Ubiquitous,0.2061977910710241,0.1144769245877548,0.0597574352620383,0.2120822446921291
MTIF3,I: Ubiquitous,0.2505495676734302,0.0439768866402113,0.0597574352620383,0.2120822446921291
LNX2,IV: Basal,0.0531226546228078,0.1370378936257137,0.0597574352620383,0.2120822446921291
POLR1D,I: Ubiquitous,0.2816806334572359,0.0733305979634602,0.0597574352620383,0.2120822446921291
FLT3,IV: Basal,0.0096013358380296,0.1476780215161873,0.0597574352620383,0.2120822446921291
PAN3-AS1,IV: Basal,0.0078915697429133,0.1236159692573077,0.0597574352620383,0.2120822446921291
PAN3,I: Ubiquitous,0.2253826989434977,0.1323265524832898,0.0597574352620383,0.2120822446921291
FLT1,I: Ubiquitous,0.0617647450672137,0.1563404315820732,0.0597574352620383,0.2120822446921291
POMP,I: Ubiquitous,0.5022582235308224,0.1118491283893724,0.0597574352620383,0.2120822446921291
SLC46A3,I: Ubiquitous,0.0701403784578354,0.077686215916982,0.0597574352620383,0.2120822446921291
SLC7A1,I: Ubiquitous,0.0636832358544611,0.1229934344333802,0.0597574352620383,0.2120822446921291
UBL3,I: Ubiquitous,0.2265284642747705,0.0675483163451697,0.0597574352620383,0.2120822446921291
KATNAL1,IV: Basal,0.0516749046305795,0.1261241711030166,0.0597574352620383,0.2120822446921291
HMGB1,I: Ubiquitous,0.674700346838265,0.1287333019264444,0.0597574352620383,0.2120822446921291
USPL1,I: Ubiquitous,0.0643227327835436,0.1020585136980599,0.0597574352620383,0.2120822446921291
ALOX5AP,IV: Basal,0.0527673785510953,0.1826639279035587,0.0597574352620383,0.2120822446921291
MEDAG,IV: Basal,0.0067680091661226,0.1872623304382087,0.0597574352620383,0.2120822446921291
HSPH1,I: Ubiquitous,0.1707723257703939,0.0439565157802185,0.0597574352620383,0.2120822446921291
B3GLCT,I: Ubiquitous,0.0653219467352349,0.1282154390159868,0.0597574352620383,0.2120822446921291
FRY,I: Ubiquitous,0.1362750192071126,0.1456728765442057,0.0597574352620383,0.2120822446921291
BRCA2,IV: Basal,0.010360738441315,0.0967067989840772,0.0597574352620383,0.2120822446921291
N4BP2L1,I: Ubiquitous,0.0651531906011715,0.0948154228048473,0.0597574352620383,0.2120822446921291
N4BP2L2,I: Ubiquitous,0.5815736065406325,0.1182451107275957,0.0597574352620383,0.2120822446921291
N4BP2L2-IT2,IV: Basal,0.014703988418,0.1390254000694976,0.0597574352620383,0.2120822446921291
PDS5B,I: Ubiquitous,0.1904635020450578,0.0809268609216437,0.0597574352620383,0.2120822446921291
KL,I: Ubiquitous,0.1843527536116033,0.1683476017871518,0.0597574352620383,0.2120822446921291
STARD13,I: Ubiquitous,0.1350004662998441,0.1877872834031232,0.0597574352620383,0.2120822446921291
STARD13-AS,IV: Basal,0.01765722076411,0.2087470126380223,0.0597574352620383,0.2120822446921291
ENSG00000230490,IV: Basal,0.0363003326272221,0.1461915659855231,0.0597574352620383,0.2120822446921291
RFC3,IV: Basal,0.0404570626662581,0.0916563570674992,0.0597574352620383,0.2120822446921291
LINC02343,IV: Basal,0.0554497128925245,0.2100880213044984,0.0597574352620383,0.2120822446921291
NBEA,I: Ubiquitous,0.1549803043827744,0.1814947324326456,0.0597574352620383,0.2120822446921291
DCLK1,IV: Basal,0.0158053442403087,0.1929980093724084,0.0597574352620383,0.2120822446921291
CCDC169,IV: Basal,0.0076206717382325,0.1896172601904396,0.0597574352620383,0.2120822446921291
SPART,I: Ubiquitous,0.1983106622790071,0.0839943119930669,0.0597574352620383,0.2120822446921291
SPART-AS1,IV: Basal,0.0128787575995772,0.1544182949256882,0.0597574352620383,0.2120822446921291
RFXAP,IV: Basal,0.0293546854252432,0.0950883675136435,0.0597574352620383,0.2120822446921291
SMAD9,III: Patchy,0.034297463772943,0.2235538287467976,0.0597574352620383,0.2120822446921291
ALG5,I: Ubiquitous,0.2057226093251087,0.0511372856108297,0.0597574352620383,0.2120822446921291
EXOSC8,I: Ubiquitous,0.1317097216856073,0.0511084591008293,0.0597574352620383,0.2120822446921291
SUPT20H,I: Ubiquitous,0.1436958481550069,0.0858336276325681,0.0597574352620383,0.2120822446921291
LINC02334,IV: Basal,0.0099832576151205,0.1686546482204983,0.0597574352620383,0.2120822446921291
LINC00571,I: Ubiquitous,0.0600905065792687,0.2064529015567492,0.0597574352620383,0.2120822446921291
UFM1,I: Ubiquitous,0.2868987507605128,0.057361238077295,0.0597574352620383,0.2120822446921291
FREM2,II: Gradient,0.1185511841795565,0.2229061128407095,0.0597574352620383,0.2120822446921291
PROSER1,IV: Basal,0.054623696025793,0.0895828743641759,0.0597574352620383,0.2120822446921291
NHLRC3,I: Ubiquitous,0.156770007594026,0.0887443341554737,0.0597574352620383,0.2120822446921291
ENSG00000273507,IV: Basal,0.0056444485893319,0.1704973106232102,0.0597574352620383,0.2120822446921291
LHFPL6,IV: Basal,0.0570751009206091,0.185555625148467,0.0597574352620383,0.2120822446921291
COG6,I: Ubiquitous,0.0995972057536959,0.118309590288536,0.0597574352620383,0.2120822446921291
LINC00598,IV: Basal,0.0101475727982875,0.17386194583666,0.0597574352620383,0.2120822446921291
FOXO1,I: Ubiquitous,0.1651678457391296,0.1439015388557222,0.0597574352620383,0.2120822446921291
MRPS31,I: Ubiquitous,0.1789525573215737,0.0326755876287226,0.0597574352620383,0.2120822446921291
SLC25A15,IV: Basal,0.0237768510993573,0.1118456460066908,0.0597574352620383,0.2120822446921291
ELF1,I: Ubiquitous,0.2544487225604746,0.1188302243097595,0.0597574352620383,0.2120822446921291
WBP4,I: Ubiquitous,0.1254257761671929,0.0611391964928118,0.0597574352620383,0.2120822446921291
KBTBD6,IV: Basal,0.0299853004525328,0.1013783182810687,0.0597574352620383,0.2120822446921291
ENSG00000278390,IV: Basal,0.0169289048170994,0.1300831790905176,0.0597574352620383,0.2120822446921291
KBTBD7,IV: Basal,0.0482731362439325,0.0941034902592682,0.0597574352620383,0.2120822446921291
MTRF1,IV: Basal,0.0425487505384652,0.0828973838719856,0.0597574352620383,0.2120822446921291
NAA16,I: Ubiquitous,0.0755228109442793,0.105975208780945,0.0597574352620383,0.2120822446921291
RGCC,I: Ubiquitous,0.076295536400254,0.1850596887969447,0.0597574352620383,0.2120822446921291
VWA8,I: Ubiquitous,0.1803203701976667,0.1575769835142961,0.0597574352620383,0.2120822446921291
DGKH,I: Ubiquitous,0.1346363083263388,0.168669931509718,0.0597574352620383,0.2120822446921291
AKAP11,I: Ubiquitous,0.1689337720992819,0.0651472043065693,0.0597574352620383,0.2120822446921291
EPSTI1,I: Ubiquitous,0.0686615418093322,0.1047918725169243,0.0597574352620383,0.2120822446921291
DNAJC15,I: Ubiquitous,0.3018736371831936,0.0550018906994471,0.0597574352620383,0.2120822446921291
ENOX1,IV: Basal,0.0537843563063723,0.1802774838510636,0.0597574352620383,0.2120822446921291
CCDC122,I: Ubiquitous,0.0623198639292645,0.1454532634189843,0.0597574352620383,0.2120822446921291
LACC1,IV: Basal,0.028040163959907,0.0956251298626217,0.0597574352620383,0.2120822446921291
NRAD1,III: Patchy,0.0285686371165794,0.2410476721295772,0.0597574352620383,0.2120822446921291
SMIM2-AS1,IV: Basal,0.056253525004774,0.1858519711676422,0.0597574352620383,0.2120822446921291
SERP2,IV: Basal,0.0340487705227443,0.1625233737684182,0.0597574352620383,0.2120822446921291
TSC22D1,I: Ubiquitous,0.4054055254311053,0.172700615146913,0.0597574352620383,0.2120822446921291
TSC22D1-AS1,IV: Basal,0.0067591272643298,0.1522082164018471,0.0597574352620383,0.2120822446921291
NUFIP1,IV: Basal,0.036047198426127,0.0849589004470554,0.0597574352620383,0.2120822446921291
ENSG00000223732,IV: Basal,0.006630339688334,0.1506936539103762,0.0597574352620383,0.2120822446921291
GPALPP1,I: Ubiquitous,0.0950496720357763,0.0756878638560409,0.0597574352620383,0.2120822446921291
GTF2F2,I: Ubiquitous,0.1089143207343556,0.0722873842770037,0.0597574352620383,0.2120822446921291
TPT1,II: Gradient,0.9189304413861096,0.2125896426763752,0.0597574352620383,0.2120822446921291
TPT1-AS1,I: Ubiquitous,0.1169613237586432,0.1264730569788426,0.0597574352620383,0.2120822446921291
SLC25A30,I: Ubiquitous,0.1007518529867615,0.1364088867945127,0.0597574352620383,0.2120822446921291
COG3,I: Ubiquitous,0.0942725056289052,0.0860190391092009,0.0597574352620383,0.2120822446921291
LINC01055,IV: Basal,0.0354343472024229,0.1485175207563911,0.0597574352620383,0.2120822446921291
SIAH3,IV: Basal,0.0073142461263805,0.1675698347870238,0.0597574352620383,0.2120822446921291
ZC3H13,I: Ubiquitous,0.2011306660982249,0.0638636443479684,0.0597574352620383,0.2120822446921291
CPB2-AS1,IV: Basal,0.013784711582444,0.1580790091906892,0.0597574352620383,0.2120822446921291
