gene,n_cells_total,expr_threshold_mode,expr_threshold_value,coverage_expr,spatial_score,spatial_sign,r_mean_bg,coverage_bg,coverage_fg,warnings,p_value,archetype,c_cut_used,s_cut_used
NCS1,225177,detect_continuous,1e-06,0.0586871660960044,0.1635905305777731,1,0.0976528784488839,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
HMCN2,225177,detect_continuous,1e-06,0.0055778343258858,0.1394407005537064,1,0.0335018830819154,1.0,1.0,low_coverage_expr,,Rare Scattered,0.0597574352620383,0.2120822446921291
ASS1,225177,detect_continuous,1e-06,0.1774781616239669,0.1565884088958026,1,0.0320071985672948,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
FUBP3,225177,detect_continuous,1e-06,0.1010405147950279,0.0997819697012138,1,0.0146148995675836,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
EXOSC2,225177,detect_continuous,1e-06,0.0234793073892981,0.0522223782856716,1,0.0192868222844177,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
ABL1,225177,detect_continuous,1e-06,0.1292538758398948,0.1247405603866486,1,0.0127871652683123,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
AIF1L,225177,detect_continuous,1e-06,0.3714366920244963,0.1941688248742726,1,0.1826652398293676,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
NUP214,225177,detect_continuous,1e-06,0.1621702038840556,0.0926960045033436,-1,-0.0110509723755298,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
ENSG00000236986,225177,detect_continuous,1e-06,0.0128343480906131,0.1477105752242639,-1,-0.0284545477037725,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
ENSG00000246851,225177,detect_continuous,1e-06,0.0206415397664948,0.1209565534904814,1,0.052199539132287,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
FAM78A,225177,detect_continuous,1e-06,0.0129586947157125,0.1757912006949881,-1,-0.1178387519277442,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
PLPP7,225177,detect_continuous,1e-06,0.0083756333906216,0.1225907507808357,1,0.0535484792614096,1.0,1.0,low_coverage_expr,,Rare Scattered,0.0597574352620383,0.2120822446921291
POMT1,225177,detect_continuous,1e-06,0.0584740004529769,0.1164899009135954,1,0.0659551649222954,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
UCK1,225177,detect_continuous,1e-06,0.0574570226977,0.0749850139601562,1,0.0359833978126508,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
RAPGEF1,225177,detect_continuous,1e-06,0.1259808950292436,0.0881700682260752,-1,-0.0626124742406698,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
MED27,225177,detect_continuous,1e-06,0.0706821744671969,0.1025827312405451,-1,-0.0076343765217696,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
NTNG2,225177,detect_continuous,1e-06,0.005591157178575,0.1606169127731587,-1,-0.0056929455651468,1.0,1.0,low_coverage_expr,,Rare Scattered,0.0597574352620383,0.2120822446921291
SETX,225177,detect_continuous,1e-06,0.229193034812614,0.0785390239964339,-1,-0.0338008194110579,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
TTF1,225177,detect_continuous,1e-06,0.077991979642681,0.0670615284449569,1,0.0247170022030111,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
DDX31,225177,detect_continuous,1e-06,0.0381522091510234,0.1282773022012868,1,0.0439188480842759,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
GTF3C4,225177,detect_continuous,1e-06,0.0524875986446217,0.1051855849954455,1,0.0622991684964545,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
AK8,225177,detect_continuous,1e-06,0.0128920804522664,0.1569634370967662,1,0.0708271149549607,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
SPACA9,225177,detect_continuous,1e-06,0.058376299533256,0.1359328964044557,1,0.0978271358316149,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
TSC1,225177,detect_continuous,1e-06,0.0832589474058185,0.1182986310517967,1,0.0346722038060655,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
GTF3C5,225177,detect_continuous,1e-06,0.0559382174911292,0.0765547583856813,1,0.0340735423441992,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
CEL,225177,detect_continuous,1e-06,0.0354743157604906,0.1678179768383787,1,0.0785548617923633,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
RALGDS,225177,detect_continuous,1e-06,0.0541085457218099,0.0720660789620382,1,0.0061761876738727,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
GBGT1,225177,detect_continuous,1e-06,0.0094325797039662,0.1038709696260054,1,0.0387467553792455,1.0,1.0,low_coverage_expr,,Rare Scattered,0.0597574352620383,0.2120822446921291
ABO,225177,detect_continuous,1e-06,0.0768906238203724,0.1719540827306148,1,0.0880807401738237,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
SURF6,225177,detect_continuous,1e-06,0.0744614236800383,0.0577729684176548,1,0.0248054700238385,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
MED22,225177,detect_continuous,1e-06,0.0349591654565075,0.0861922184159571,1,0.0517358803875619,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
RPL7A,225177,detect_continuous,1e-06,0.8599412906291495,0.17488372711705,1,0.0157776473150109,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
SURF1,225177,detect_continuous,1e-06,0.2596091075020983,0.0617055528654131,1,0.0107625599546304,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
SURF2,225177,detect_continuous,1e-06,0.1423147124262247,0.0600088582910194,1,0.0214136049165744,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
SURF4,225177,detect_continuous,1e-06,0.1987458754668549,0.0467026990963646,1,0.0275554918379495,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
STKLD1,225177,detect_continuous,1e-06,0.0080825306314588,0.1178560541430268,1,0.0609701911655462,1.0,1.0,low_coverage_expr,,Rare Scattered,0.0597574352620383,0.2120822446921291
REXO4,225177,detect_continuous,1e-06,0.0754917242880045,0.0548383637933275,1,0.0201014243239522,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
ADAMTS13,225177,detect_continuous,1e-06,0.0125545681841395,0.1524106695914817,1,0.0832393581521449,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
CACFD1,225177,detect_continuous,1e-06,0.071241734280144,0.1511374608458019,1,0.1141156043113954,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
SLC2A6,225177,detect_continuous,1e-06,0.0127100014655137,0.1528162722693647,-1,-0.0261920498958555,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
ADAMTSL2,225177,detect_continuous,1e-06,0.0233416379115096,0.1468085803761468,-1,-0.0095926116532681,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
SARDH,225177,detect_continuous,1e-06,0.016049596539611,0.1539838511602317,1,0.0950000059578718,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
VAV2,225177,detect_continuous,1e-06,0.0831612464860976,0.1193321013742222,1,0.0446428847956191,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
BRD3OS,225177,detect_continuous,1e-06,0.0387339737184525,0.1107614072165174,1,0.0914225215754581,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
BRD3,225177,detect_continuous,1e-06,0.1014446413266008,0.0928117641508569,1,0.0546759870421464,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
WDR5,225177,detect_continuous,1e-06,0.0514484161348628,0.0816369056856415,1,0.0343169233913134,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
RXRA,225177,detect_continuous,1e-06,0.0880684972266261,0.1023471789839024,-1,-0.0161755542034046,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
COL5A1,225177,detect_continuous,1e-06,0.0124035758536617,0.2028122724633507,1,0.0993490316355418,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
FCN1,225177,detect_continuous,1e-06,0.0264414216372009,0.1910829376064926,1,0.0180296275227637,1.0,0.9861111111111112,,,Rare Scattered,0.0597574352620383,0.2120822446921291
OLFM1,225177,detect_continuous,1e-06,0.005755472361742,0.1524872446408054,1,0.02539295396076,1.0,0.9583333333333334,low_coverage_expr,,Rare Scattered,0.0597574352620383,0.2120822446921291
PPP1R26-AS1,225177,detect_continuous,1e-06,0.0202862636947823,0.1775459165859436,1,0.0865473437535205,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
PPP1R26,225177,detect_continuous,1e-06,0.0408345434924526,0.1383910932617665,1,0.0754043639364749,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
PIERCE1,225177,detect_continuous,1e-06,0.0472783632431376,0.1521411824004506,1,0.1286058096932582,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
MRPS2,225177,detect_continuous,1e-06,0.1222060867672986,0.0711481837539211,1,0.0314270620476255,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
CAMSAP1,225177,detect_continuous,1e-06,0.0466521891667443,0.0992902767500394,1,0.0423065101922353,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
CAMSAP1-DT,225177,detect_continuous,1e-06,0.0081535858458013,0.0924674154918263,1,0.0178818868470699,1.0,1.0,low_coverage_expr,,Rare Scattered,0.0597574352620383,0.2120822446921291
UBAC1,225177,detect_continuous,1e-06,0.1273931174143007,0.0607744304124393,-1,-0.0005173695191853,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
NACC2,225177,detect_continuous,1e-06,0.0571372742331588,0.1007486324724086,1,0.015633558469864,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
TMEM250,225177,detect_continuous,1e-06,0.0600327742176154,0.0569449478781037,1,0.0265887642841161,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
QSOX2,225177,detect_continuous,1e-06,0.0225733534064313,0.0976321475204806,1,0.0280382713331458,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
GPSM1,225177,detect_continuous,1e-06,0.0194202782699831,0.1335113495277894,1,0.0360340261374855,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
DNLZ,225177,detect_continuous,1e-06,0.0119017484023679,0.0563355861047782,-1,-0.0208365245832327,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
CARD9,225177,detect_continuous,1e-06,0.0075807031801649,0.0984745751417421,-1,-0.0089797297873006,1.0,1.0,low_coverage_expr,,Rare Scattered,0.0597574352620383,0.2120822446921291
SNAPC4,225177,detect_continuous,1e-06,0.0315085466100001,0.0996716567969212,1,0.0422307843692811,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
ENTR1,225177,detect_continuous,1e-06,0.055400862432664,0.057754434742493,1,0.010480248545228,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
PMPCA,225177,detect_continuous,1e-06,0.1087810922074634,0.078731151078884,1,0.015760378665904,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
INPP5E,225177,detect_continuous,1e-06,0.0327031624011333,0.0891555163474718,1,0.0364614682646877,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
SEC16A,225177,detect_continuous,1e-06,0.1017510669384528,0.0773803630971998,1,0.0268697149417706,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
NOTCH1,225177,detect_continuous,1e-06,0.0585006461583554,0.0987578805551036,1,0.0150997025294527,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
ENSG00000228401,225177,detect_continuous,1e-06,0.0074741203586511,0.1348260228819698,-1,-0.0202321650652817,1.0,0.8333333333333334,low_coverage_expr,,Rare Scattered,0.0597574352620383,0.2120822446921291
EGFL7,225177,detect_continuous,1e-06,0.1084169342339581,0.1649029152530911,-1,-0.0177744262186332,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
AGPAT2,225177,detect_continuous,1e-06,0.2120687281560727,0.1011502880257782,1,0.0723467128683269,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
DIPK1B,225177,detect_continuous,1e-06,0.0553031615129431,0.1400805846841899,1,0.034932957416227,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
SNHG7,225177,detect_continuous,1e-06,0.2811921288586312,0.074166678539328,-1,-0.0089953048124685,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
TMEM141,225177,detect_continuous,1e-06,0.3856566167947881,0.1023238215737882,1,0.0362312625110137,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
CCDC183,225177,detect_continuous,1e-06,0.0112888971786638,0.1160990658055616,1,0.042361329777556,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
CCDC183-AS1,225177,detect_continuous,1e-06,0.0054668105534757,0.1409547025132973,1,0.0309174231257274,1.0,1.0,low_coverage_expr,,Rare Scattered,0.0597574352620383,0.2120822446921291
RABL6,225177,detect_continuous,1e-06,0.1735568019824404,0.0469999916635741,1,0.0065552102353564,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
AJM1,225177,detect_continuous,1e-06,0.0233371969606132,0.1452056034027865,1,0.065003822380349,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
PHPT1,225177,detect_continuous,1e-06,0.5253955777010973,0.1111401719694243,1,0.0773379589157353,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
MAMDC4,225177,detect_continuous,1e-06,0.0240566310058309,0.1485409835497624,1,0.0475488465202698,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
EDF1,225177,detect_continuous,1e-06,0.6796031566278972,0.1066710180300206,1,0.0465078286446879,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
TRAF2,225177,detect_continuous,1e-06,0.0268588710214631,0.0587544977765586,1,0.022012761599147,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
FBXW5,225177,detect_continuous,1e-06,0.1978177167295061,0.0365641993565087,-1,-0.0161811013254704,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
LCN12,225177,detect_continuous,1e-06,0.0968704619033027,0.1929877822807875,1,0.1429414129122777,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
PTGDS,225177,detect_continuous,1e-06,0.0343107866256322,0.1218417296333553,-1,-0.0054168269536354,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
PAXX,225177,detect_continuous,1e-06,0.297512623402923,0.1233620972488926,-1,-0.0334075625447758,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
CLIC3,225177,detect_continuous,1e-06,0.0348081731260297,0.1918543692630031,-1,-0.0090342355879032,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
ABCA2,225177,detect_continuous,1e-06,0.0827793247090066,0.1054091979703179,1,0.0357013147969576,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
NPDC1,225177,detect_continuous,1e-06,0.1141946113501823,0.1779650425563597,1,0.1017347565110644,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
ENTPD2,225177,detect_continuous,1e-06,0.0158319899456871,0.195731336649207,1,0.1259152681345376,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
UAP1L1,225177,detect_continuous,1e-06,0.0306381202343045,0.1120593870208636,1,0.0144772944671142,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
MAN1B1-DT,225177,detect_continuous,1e-06,0.0157786985349303,0.0768287656883242,1,0.0415032935378916,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
MAN1B1,225177,detect_continuous,1e-06,0.1084346980375438,0.0983325940339832,1,0.0691789186216132,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
DPP7,225177,detect_continuous,1e-06,0.308561709233181,0.0712558875565063,1,0.0087571543340274,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
ANAPC2,225177,detect_continuous,1e-06,0.0289860865008415,0.0799010952348768,1,0.0277328543066992,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
SSNA1,225177,detect_continuous,1e-06,0.2654844855380434,0.0966573361504282,1,0.0010739476917942,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
TPRN,225177,detect_continuous,1e-06,0.0643760241943004,0.1187521589968152,1,0.0696768195430079,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
TMEM203,225177,detect_continuous,1e-06,0.1312167761361062,0.0551139544157095,1,0.0252742961499421,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
NDOR1,225177,detect_continuous,1e-06,0.0126300643493784,0.0722921653995677,-1,-0.0075810468285492,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
ENSG00000284976,225177,detect_continuous,1e-06,0.0318416179272305,0.086945073568072,1,0.0329288015653838,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
RNF208,225177,detect_continuous,1e-06,0.0524653938901397,0.1382038615671356,1,0.0888517095361059,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
CYSRT1,225177,detect_continuous,1e-06,0.0051026525799704,0.1300898388913837,1,0.0807244177874725,1.0,1.0,low_coverage_expr,,Rare Scattered,0.0597574352620383,0.2120822446921291
SLC34A3,225177,detect_continuous,1e-06,0.018576497599666,0.1644074935589324,1,0.0650168343319804,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
TUBB4B,225177,detect_continuous,1e-06,0.3756600363269783,0.1103442603960468,1,0.0644071222240586,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
STPG3-AS1,225177,detect_continuous,1e-06,0.0060086065628372,0.2160213605450446,1,0.1143577743443069,1.0,1.0,low_coverage_expr,,Focal Marker,0.0597574352620383,0.2120822446921291
NELFB,225177,detect_continuous,1e-06,0.112933381295603,0.0635476905115765,1,0.032317887469928,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
TOR4A,225177,detect_continuous,1e-06,0.0387472965711418,0.1224083479821393,1,0.0747238689220051,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
NRARP,225177,detect_continuous,1e-06,0.0177193940766596,0.0998106696584766,-1,-0.0089766234234426,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
EXD3,225177,detect_continuous,1e-06,0.0800969903675775,0.1163816141344628,1,0.0348368148054591,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
NOXA1,225177,detect_continuous,1e-06,0.0519280388316746,0.1268764601276479,1,0.0673949552403456,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
ENTPD8,225177,detect_continuous,1e-06,0.0129808994701945,0.1935756143693605,1,0.1554318551093668,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
NSMF,225177,detect_continuous,1e-06,0.0840716414198608,0.1170480015587757,1,0.0484865228775734,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
PNPLA7,225177,detect_continuous,1e-06,0.0248071517073235,0.1504822619032244,1,0.0651271414646291,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
MRPL41,225177,detect_continuous,1e-06,0.4925991553311395,0.1080838913348591,1,0.0079978830195415,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
DPH7,225177,detect_continuous,1e-06,0.0598462542799664,0.0677025923248883,1,0.0245860132584811,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
ZMYND19,225177,detect_continuous,1e-06,0.0391558640536111,0.0698582567733724,1,0.0403934186696713,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
ARRDC1,225177,detect_continuous,1e-06,0.12865434746888,0.0655971450226898,1,0.0112524812343482,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
ARRDC1-AS1,225177,detect_continuous,1e-06,0.0466743939212264,0.0674348597870004,1,0.0209935412456886,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
EHMT1,225177,detect_continuous,1e-06,0.1240712861437891,0.0976385067598091,-1,-0.0125057769674395,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
ZMYND11,225177,detect_continuous,1e-06,0.2411258698712568,0.0884158506035837,-1,-0.0028989690515699,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
DIP2C,225177,detect_continuous,1e-06,0.1320383520519413,0.1995337876207257,1,0.0106654986002388,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
DIP2C-AS1,225177,detect_continuous,1e-06,0.0077672231178139,0.1583902897859658,1,0.0656516253033598,1.0,1.0,low_coverage_expr,,Rare Scattered,0.0597574352620383,0.2120822446921291
LARP4B,225177,detect_continuous,1e-06,0.1773671378515567,0.0886302479939864,-1,-0.0139014084826355,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
ENSG00000205740,225177,detect_continuous,1e-06,0.0058087637724989,0.1854122042105781,1,0.0449322855412625,1.0,1.0,low_coverage_expr,,Rare Scattered,0.0597574352620383,0.2120822446921291
GTPBP4,225177,detect_continuous,1e-06,0.0782939643036366,0.0598888530177832,1,0.022998522130759,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
IDI1,225177,detect_continuous,1e-06,0.15375016098447,0.0683257137495386,-1,-0.0445572776580903,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
WDR37,225177,detect_continuous,1e-06,0.0831346007807191,0.0951567910646926,-1,-0.0204708866028229,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
ADARB2,225177,detect_continuous,1e-06,0.0054623696025793,0.1424883996766185,-1,-0.0614749696974758,1.0,1.0,low_coverage_expr,,Rare Scattered,0.0597574352620383,0.2120822446921291
PFKP,225177,detect_continuous,1e-06,0.1501441088565883,0.1214683663266136,1,0.1080125801906647,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
PITRM1,225177,detect_continuous,1e-06,0.0662456645216873,0.0983051885175661,1,0.0380472820021715,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
ENSG00000227338,225177,detect_continuous,1e-06,0.0194913334843256,0.305382027246941,1,0.2658102522595749,1.0,1.0,,,Focal Marker,0.0597574352620383,0.2120822446921291
KLF6,225177,detect_continuous,1e-06,0.2771597454446946,0.0688589906366491,-1,-0.0132802749707035,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
AKR1E2,225177,detect_continuous,1e-06,0.0065193159159239,0.1448455452153908,1,0.0020253441988296,1.0,1.0,low_coverage_expr,,Rare Scattered,0.0597574352620383,0.2120822446921291
AKR1C1,225177,detect_continuous,1e-06,0.10355853395329,0.2050056288401472,1,0.172612196546112,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
AKR1C2,225177,detect_continuous,1e-06,0.0269832176465624,0.2256570048464725,1,0.1884015991394507,1.0,1.0,,,Focal Marker,0.0597574352620383,0.2120822446921291
AKR1C3,225177,detect_continuous,1e-06,0.1571164017639457,0.1488190387468568,1,0.0676185534011372,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
NET1,225177,detect_continuous,1e-06,0.0875489059717466,0.1344216147222995,1,0.0557900281095498,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
CALML3,225177,detect_continuous,1e-06,0.0213476509590233,0.1510941653542171,-1,-0.021422837627,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
ASB13,225177,detect_continuous,1e-06,0.0569907228535774,0.1346682766220581,1,0.0338043595400571,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
TASOR2,225177,detect_continuous,1e-06,0.1547982253960217,0.1012232050936747,-1,-0.0222223347035917,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
ENSG00000226647,225177,detect_continuous,1e-06,0.0051026525799704,0.1471911209607749,-1,-0.0840098498163644,1.0,0.9166666666666666,low_coverage_expr,,Rare Scattered,0.0597574352620383,0.2120822446921291
GDI2,225177,detect_continuous,1e-06,0.2914862530365001,0.076638138973053,-1,-0.0202751565045651,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
ANKRD16,225177,detect_continuous,1e-06,0.0293724492288288,0.080797064879279,1,0.0192968751604928,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
FBH1,225177,detect_continuous,1e-06,0.0942058913654591,0.093393945020225,1,0.011279724079284,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
IL15RA,225177,detect_continuous,1e-06,0.0181235206082326,0.1349023726892266,1,0.025133505976245,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
RBM17,225177,detect_continuous,1e-06,0.2130368554514892,0.0385555778320883,-1,-0.0041963163247047,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
PFKFB3,225177,detect_continuous,1e-06,0.1158866136417129,0.1562995163094018,1,0.0836862473715861,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
LINC02649,225177,detect_continuous,1e-06,0.0158719585037548,0.1801954944408265,1,0.0314178969188977,1.0,1.0,,,Rare Scattered,0.0597574352620383,0.2120822446921291
PRKCQ,225177,detect_continuous,1e-06,0.0660547036331419,0.1995297928134876,1,0.00425146498393,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
PRKCQ-AS1,225177,detect_continuous,1e-06,0.0689457626667022,0.1626119556735752,1,0.0344817930910223,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
SFMBT2,225177,detect_continuous,1e-06,0.0639141653010742,0.1540366161293556,-1,-0.108435515278953,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
ITIH5,225177,detect_continuous,1e-06,0.0665742948880214,0.2196028434088368,1,0.0510461489026019,1.0,1.0,,,Regional Gradient,0.0597574352620383,0.2120822446921291
KIN,225177,detect_continuous,1e-06,0.0795418715055267,0.0638382864713939,1,0.0130058613543876,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
ATP5F1C,225177,detect_continuous,1e-06,0.5123258592129747,0.0952124067752848,1,0.0239852196980124,1.0,1.0,,,Ubiquitous Uniform,0.0597574352620383,0.2120822446921291
