gene,coverage,A1_abs,A2_abs
Nrbp1,0.10217842323651452,0.10269126001850197,0.11927321966126408
Nrep,0.1862033195020747,0.18503521639890022,0.1697095282362405
Nrp1,0.1016597510373444,0.10215929619908357,0.2084616691347822
Nsmce1,0.10632780082987552,0.10634051727144898,0.0347525115217279
Ntan1,0.1270746887966805,0.127466353211995,0.07756531086649653
Nucb1,0.12033195020746888,0.1208027136954384,0.08595137021252837
Nupr1,0.11358921161825726,0.11318249018589967,0.2513492030520441
Nxf1,0.13018672199170125,0.1302820466192115,0.04517718688905138
Oaf,0.1441908713692946,0.14422763458783916,0.05481389853342525
Oat,0.14522821576763487,0.14430929532255707,0.18885430211666934
Oaz1,0.6109958506224067,0.6119128322619011,0.033229459992630814
Oaz2,0.1991701244813278,0.1996013710443349,0.0415098726171867
Ociad1,0.25,0.25052209199856174,0.03743970131389515
Ogn,0.18101659751037344,0.17714303864035058,0.42583840075178936
Olfml3,0.13537344398340248,0.1340227649060459,0.22405468579062968
Ostc,0.13641078838174273,0.13595253332950513,0.09077023777062371
Ostf1,0.16493775933609958,0.1665548298619588,0.1802164298834906
Oxct1,0.14056016597510373,0.1397087349248087,0.15928462843005578
P4hb,0.4139004149377593,0.4126074390333521,0.09551961952014239
Pa2g4,0.10684647302904564,0.10709583902240574,0.04109623591439647
Pabpc1,0.4600622406639004,0.4615886562996758,0.07752065483418696
Pabpc4,0.11151452282157677,0.11075714208984082,0.10804269785960173
Paics,0.17116182572614108,0.17213655931833144,0.12875677025828847
Paip2,0.14522821576763487,0.14534201706351407,0.05746968771348295
Palm,0.11825726141078838,0.1202457222041424,0.3888322231081677
Pam16,0.1395228215767635,0.13983056791457268,0.11083893511438522
Papola,0.10943983402489627,0.1095076996103361,0.12450533298531691
Park7,0.24014522821576764,0.24027735312857765,0.04787612388948581
Pcbp1,0.3163900414937759,0.31711821517855265,0.10595075890742907
Pcbp2,0.3262448132780083,0.3270945181310901,0.05500312815639201
Pcolce,0.2411825726141079,0.2375125473706968,0.2972116463987807
Pdap1,0.21524896265560167,0.21482386164984762,0.03545678267562378
Pdcd5,0.2971991701244813,0.29728292342616547,0.0739046952148197
Pdcd6,0.1654564315352697,0.165103565782525,0.04617521170598325
Pdha1,0.17116182572614108,0.17097630847030712,0.18995194678092062
Pdhb,0.12655601659751037,0.12624389216392468,0.2785563358175505
Pdia3,0.16856846473029047,0.16893369512625062,0.08077793262332032
Pdia6,0.18360995850622408,0.1835295425057362,0.12672506234036388
Pdlim1,0.254149377593361,0.2549842611949254,0.05099909443339061
Pdlim2,0.12551867219917012,0.12432859356211884,0.227572747569397
Pdlim3,0.29045643153526973,0.2889747753356108,0.14143427987461613
Pdlim7,0.16856846473029047,0.16869498394175142,0.06432093088025252
Pea15a,0.16493775933609958,0.164866025717761,0.1511145719439539
Pebp1,0.22821576763485477,0.22770836506461764,0.048286497553185655
Pecam1,0.145746887966805,0.14847690711216446,0.5040224257836124
Perp,0.10010373443983403,0.1000817809304235,0.41768597657623857
Pfdn1,0.16026970954356848,0.16080027161614055,0.09415244542317643
Pfdn5,0.4896265560165975,0.49026885249475316,0.04704324990863581
Pfn1,0.41804979253112035,0.41890790661943494,0.023922689545309368
Pgam2,0.2074688796680498,0.20733665058337994,0.2869137456622201
Pgls,0.16856846473029047,0.16880340726094753,0.04520265451853539
Pgrmc1,0.1524896265560166,0.1532995391703922,0.08192799048199485
Phb2,0.20176348547717843,0.20203757542118095,0.06809104531457429
Phf5a,0.14937759336099585,0.14981676660703785,0.08083750440123746
Phlda1,0.14315352697095435,0.14313957103281566,0.03195361933903825
Phlda3,0.10684647302904564,0.10620412127832017,0.11293686953407066
Pigp,0.11670124481327801,0.11649995539307083,0.035534846681871665
Pim3,0.10217842323651452,0.1029478987142686,0.3032116116050507
Pin1,0.10217842323651452,0.10229108041459567,0.03619342006402243
Pink1,0.1908713692946058,0.19064933721081515,0.06226874326774223
Pkig,0.11410788381742738,0.11425509311542728,0.1727734605177191
Pkm,0.2733402489626556,0.2750001722972194,0.15572356585114866
Plin2,0.12033195020746888,0.12004159557737767,0.045739415300203465
Plin3,0.13278008298755187,0.1330136036855289,0.02841827144859636
Pln,0.2899377593360996,0.2894172596965873,0.2983028920289233
Plpp1,0.2349585062240664,0.23611928113977435,0.22887163790801263
Plpp3,0.17219917012448133,0.17442066840659654,0.3654715443542539
Pls3,0.12344398340248963,0.12226926527124973,0.26575897712947283
Plvap,0.133298755186722,0.13729006850167225,0.6016494698705231
Pmp22,0.21524896265560167,0.21385587038175322,0.15255763766115837
Pnkd,0.14989626556016597,0.15035845454078214,0.13428595055849596
Pnrc1,0.2572614107883817,0.25802994979546756,0.10698146841104689
Pofut2,0.13070539419087138,0.12990473551608103,0.1458122421590181
Pold4,0.10892116182572614,0.10937186344803297,0.059105659231285426
Poldip2,0.10632780082987552,0.10638562532006979,0.17192188590409077
Polr1d,0.23392116182572614,0.23421732152436012,0.047666198592546304
Polr2c,0.14937759336099585,0.1493359315726977,0.06014885431283017
Polr2e,0.16130705394190872,0.16150903482208204,0.10338110444194888
Polr2f,0.15612033195020747,0.15602735704524698,0.10565208470403087
Polr2g,0.10425311203319503,0.10431640696279144,0.0390552616430747
Polr2i,0.14367219917012447,0.14417678041828236,0.07715212596438317
Polr2j,0.120850622406639,0.12125684118249554,0.11215399738799119
Polr2l,0.11670124481327801,0.11705793564841935,0.10758082652824678
Polr2m,0.18360995850622408,0.18420007279075476,0.08227536625145446
Pomp,0.24481327800829875,0.24601982275119053,0.11957132980992217
Postn,0.37655601659751037,0.3712105056380077,0.32147380208681625
Ppdpf,0.1312240663900415,0.13123928882410754,0.028779160652905617
Ppia,0.5363070539419087,0.5381499336820545,0.06213102787519847
Ppib,0.2940871369294606,0.2932211977583297,0.08281364299432144
Ppic,0.25,0.24953468879810858,0.12433189266984224
Ppp1ca,0.3008298755186722,0.30151017049172574,0.045563064885514086
Ppp1cb,0.1654564315352697,0.16505245550637324,0.09478654974145351
Ppp1r11,0.10840248962655602,0.10889883015286564,0.10809891407337079
Ppp1r14a,0.10477178423236515,0.10431980675439476,0.2247845297434141
Ppp1r18,0.10684647302904564,0.10735826228220417,0.08632950832155083
Ppp1r2,0.21109958506224066,0.21337402928013086,0.32279645411901087
Ppp2r1a,0.15352697095435686,0.1533419284691823,0.03490540208358685
Ppp2r2a,0.1078838174273859,0.10811316978418427,0.08963090168605112
Prdx1,0.5954356846473029,0.5969524639488348,0.03835264924617811
Prdx2,0.3552904564315353,0.35549084315420715,0.05339092383738503
Prdx4,0.2411825726141079,0.2403419171427123,0.10303573239731391
Prdx5,0.25311203319502074,0.25293257311316847,0.07515232719418764
Prdx6,0.2074688796680498,0.2071958924223575,0.04267641726061906
Prelid1,0.24844398340248963,0.24920919345032527,0.0379340223457183
Prkar1a,0.27852697095435686,0.2794273024516068,0.08187199732958768
Prkcdbp,0.19657676348547717,0.19653014369686775,0.06538374232736037
Prnp,0.1462655601659751,0.14584171711418942,0.07544739809557231
Prpf19,0.10736514522821576,0.10727350600468243,0.13061109020811776
Prpsap1,0.10062240663900415,0.10062272208843288,0.049438004497330094
Psap,0.33713692946058094,0.3388750800280035,0.07789533066889444
Psma1,0.28734439834024894,0.2875666556086726,0.0377046050454818
Psma2,0.3039419087136929,0.30396986976464724,0.01751744869913677
Psma3,0.19813278008298754,0.19791697500389593,0.022991069583148747
Psma4,0.18672199170124482,0.18690342679474048,0.03442959859320173
Psma5,0.1078838174273859,0.10784825055959991,0.022334732651545945
Psma6,0.24221991701244813,0.2425405652333238,0.040653846633819116
Psma7,0.5010373443983402,0.5012845411794674,0.04421021605894916
Psmb1,0.3817427385892116,0.38225413230893523,0.04426444954629697
Psmb2,0.30186721991701243,0.3024718932366798,0.06521440999722922
Psmb3,0.241701244813278,0.24213997077577698,0.02905390612326542
Psmb4,0.23807053941908712,0.237999642702441,0.04608071053905213
Psmb5,0.137448132780083,0.13750936408363612,0.06146208545094901
Psmb6,0.2961618257261411,0.2959678487159728,0.03167265627248754
Psmc2,0.10217842323651452,0.10268582104178646,0.13501583476939663
Psmc3,0.18309128630705393,0.18300441820628252,0.03169466076066737
Psmc4,0.12863070539419086,0.12883004369047313,0.03866327869921954
Psmc6,0.15508298755186722,0.15484078929731365,0.03361858419231259
Psmd11,0.10684647302904564,0.10692029093177428,0.07972305677314954
Psmd12,0.10632780082987552,0.10596884683468902,0.03987377241550639
Psmd4,0.1545643153526971,0.15507014641082512,0.12161769817635103
Psmd6,0.125,0.12508039207825583,0.03568083163990306
Psmd7,0.1758298755186722,0.17595631891213942,0.03960123724957218
Psmd8,0.21369294605809128,0.21386229668485954,0.02649584443677064
Psme1,0.17842323651452283,0.17892552498506184,0.09904367595908152
Psmg4,0.11151452282157677,0.11159340261271881,0.06911970410606279
Ptbp1,0.12033195020746888,0.12067873951818187,0.11848773887650012
Ptgds,0.15404564315352698,0.15369824170508606,0.29248820370522344
Ptgis,0.25778008298755184,0.25496156923732555,0.2636080757478493
Ptma,0.7157676348547718,0.715979137493811,0.054867170409523346
Ptms,0.4341286307053942,0.43476503387268495,0.03425825905724684
Ptn,0.20798755186721993,0.20497663140080996,0.3373973021487038
Ptov1,0.2712655601659751,0.27046759332613385,0.046680857593654965
Ptp4a2,0.10943983402489627,0.10953148843601423,0.05431805925679489
Ptp4a3,0.18827800829875518,0.18840303394180444,0.1347099654535694
Ptrf,0.12240663900414937,0.12305259360744888,0.10365858804418285
Pttg1,0.1338174273858921,0.13352224876832505,0.05763052747983816
Pttg1ip,0.2328838174273859,0.2346560781896979,0.16376938252573747
Puf60,0.13174273858921162,0.132168458547017,0.05915477598032328
Pxdn,0.10114107883817428,0.10092374034849068,0.10352049118036638
Qsox1,0.10580912863070539,0.10608779311348752,0.05543050702362269
Rab10,0.11047717842323651,0.11099715850302537,0.13496935989647343
Rab11a,0.3744813278008299,0.3770577230640172,0.1892423805595995
Rab11b,0.2095435684647303,0.2093320957223894,0.03349351974404107
Rab14,0.23962655601659752,0.24030677874187234,0.0729447402489425
Rab18,0.12344398340248963,0.12318139552693941,0.06810975847378287
Rab1a,0.21161825726141079,0.2121054287923352,0.06874981687357576
Rab2a,0.18724066390041494,0.18662673408896469,0.05535781231510183
Rab34,0.10840248962655602,0.1068521812334762,0.32949056029445134
Rab5c,0.11721991701244813,0.11839906669418247,0.2019090055739968
Rab6a,0.18205394190871368,0.18148093690698588,0.10064288903705969
Rab7,0.16182572614107885,0.16207447919877793,0.06242436835909285
Rabac1,0.4507261410788382,0.45084531435451053,0.028650755282352478
Rabl6,0.11151452282157677,0.11113841292046252,0.07356166855279354
Rac1,0.241701244813278,0.2431832353227598,0.14704432149144872
Rack1,0.5223029045643154,0.5223455684086589,0.019971252588649666
Rala,0.1358921161825726,0.13592317513964225,0.08806966164129067
Ralbp1,0.1545643153526971,0.15442178263297976,0.024692316224634022
Raly,0.23443983402489627,0.23503689871282069,0.06320347439768849
Ramp2,0.520746887966805,0.5242602510093116,0.21763776646129324
Ran,0.21369294605809128,0.21399129037410078,0.05910714768735517
Ranbp1,0.15300829875518673,0.1528011136915671,0.08851017501368487
Rap1a,0.1358921161825726,0.13714963486541842,0.1814450512670518
Rap1b,0.17012448132780084,0.17110198553949285,0.1401561669402354
Rarres2,0.17738589211618258,0.1755518415423954,0.2555878121874189
Rasl11b,0.11929460580912864,0.1180703880357686,0.18046669968953025
Rassf1,0.1016597510373444,0.10194279620192902,0.14106411228627785
Rbbp4,0.11203319502074689,0.11222407129204205,0.06811253206333723
Rbbp7,0.10684647302904564,0.10681032617780652,0.048298459200942355
Rbm25,0.1908713692946058,0.19159905730917973,0.07355334957924156
Rbm39,0.25933609958506226,0.26010598745345764,0.08214600274476992
Rbm8a,0.17427385892116182,0.17436922283213346,0.025999901516416613
Rbms1,0.1950207468879668,0.19573349092119463,0.10424270610839717
Rbp1,0.46265560165975106,0.46164724545743663,0.10215609355384579
Rbp7,0.1400414937759336,0.14105376034318087,0.4124585201615922
Rbpms,0.18672199170124482,0.18636179884403994,0.12609708188576302
Rbx1,0.3698132780082988,0.37108814488941694,0.07272485600304925
Rcn1,0.1566390041493776,0.1561347116118261,0.09825787876440178
Rcn3,0.2676348547717842,0.2658870191861106,0.17700995272327108
Rcsd1,0.13070539419087138,0.13096559722521797,0.04885052008410502
Rdx,0.19139004149377592,0.19279821569679823,0.18784842103172908
Reep5,0.32728215767634855,0.3281179884793773,0.0782626648636825
Rer1,0.10892116182572614,0.10901359947769244,0.06195957717391791
Retnlg,0.13900414937759337,0.13947223019470453,0.124140718815485
Rexo2,0.10477178423236515,0.10402210183799757,0.1599748042627355
Rfk,0.10114107883817428,0.10264088702406646,0.35212738910435054
Rgcc,0.11047717842323651,0.11107963363555964,0.6419626026341807
Rgs5,0.10580912863070539,0.1060604560554306,0.23348259906996774
Rheb,0.145746887966805,0.14547766090759542,0.02014390918804161
Rhoa,0.3947095435684647,0.39555120683793027,0.08582703373600191
Rhob,0.2142116182572614,0.21511163964434202,0.16575870062972173
Rhoc,0.4362033195020747,0.4357581655604796,0.07224988710234914
Rhog,0.10062240663900415,0.10101804766310654,0.06624570662223277
Rhoj,0.14056016597510373,0.140783103368721,0.1364150400226222
Rit1,0.13018672199170125,0.13052417024472898,0.10320843724846368
Rn7sk,0.145746887966805,0.14667193590498426,0.11797991493647635
Rnase4,0.1566390041493776,0.1560447705245394,0.14789021098998806
Rnf10,0.10425311203319503,0.10418789627934469,0.04224661488647665
Rnf167,0.1146265560165975,0.11501975915394012,0.08511061657373335
Rnf187,0.16338174273858921,0.16323835152493638,0.027398437751740567
Rnf7,0.15093360995850622,0.15136716745441825,0.09921959803205939
Rnh1,0.1462655601659751,0.14629880553082428,0.06196212603337234
Romo1,0.2899377593360996,0.28985494614564916,0.034503805483888574
Rp9,0.14937759336099585,0.14929916451300296,0.03326641656233325
Rpl10,0.8921161825726142,0.8920123671358086,0.0037784707987787184
Rpl10a,0.5731327800829875,0.5729813025606377,0.017531036535502073
Rpl11,0.9087136929460581,0.9089329241648668,0.01016899299773227
Rpl12,0.4802904564315353,0.48075368884287145,0.024057141608083938
Rpl13,0.9600622406639004,0.9602132374972081,0.006373796782553048
Rpl13a,0.11618257261410789,0.11644449786792606,0.09430408703566054
Rpl14,0.8407676348547718,0.841210505465027,0.0104948965656748
Rpl15,0.5311203319502075,0.5319350977588768,0.03230806615685471
Rpl17,0.7074688796680498,0.7079831313728585,0.030050640936378683
Rpl18,0.7593360995850622,0.7595421995136228,0.023698595540688237
Rpl18a,0.9761410788381742,0.9761628215660585,0.004362915110794031
Rpl19,0.6545643153526971,0.6549203492350925,0.020441161055949255
Rpl21,0.774896265560166,0.7751862959382553,0.010476332287427899
Rpl22,0.7100622406639004,0.7108696965345428,0.03213341087612872
Rpl22l1,0.47406639004149376,0.47476924681979815,0.060855718335274006
Rpl23,0.8755186721991701,0.8758248411327043,0.005109732278621488
Rpl23a,0.8008298755186722,0.800677379978389,0.015303218416509468
Rpl24,0.39315352697095435,0.39355628034839163,0.052632761160295284
Rpl26,0.8962655601659751,0.89666692236195,0.012673931577470696
Rpl27,0.6794605809128631,0.6802656273335959,0.02794000697133392
Rpl27a,0.6021784232365145,0.6028294071881712,0.023909915064752804
Rpl28,0.6976141078838174,0.6980352373439302,0.016810763296466205
Rpl29,0.5020746887966805,0.5021026542729674,0.05781744758560474
Rpl3,0.7629668049792531,0.7634847782621145,0.030676308312551515
Rpl30,0.8438796680497925,0.8441137094377734,0.016404005559276
Rpl31,0.8573651452282157,0.8575271708672259,0.007775402524260069
Rpl32,0.9802904564315352,0.9803669850106719,0.0011335125282295434
Rpl34,0.8703319502074689,0.8707697989558912,0.010868272374212737
Rpl35,0.8070539419087137,0.8072045977458748,0.012946689750306809
Rpl35a,0.7173236514522822,0.7183386702039828,0.0325843305744924
Rpl36,0.9071576763485477,0.9072551967212327,0.002917767754997835
Rpl36a,0.7883817427385892,0.7885424241805224,0.021097948066482495
Rpl36al,0.32935684647302904,0.32868951785020367,0.04838917221812566
Rpl37,0.9522821576763485,0.9521716897022021,0.0025948844433879175
Rpl37a,0.9320539419087137,0.9321650100819846,0.004854043408676053
Rpl37rt,0.1270746887966805,0.12757212979679786,0.06626047857180313
Rpl38,0.7946058091286307,0.7944955314247807,0.009335439093255002
Rpl39,0.8438796680497925,0.8437718500781789,0.006646969241492666
Rpl39-ps,0.1016597510373444,0.10151781738800329,0.0645287675689378
Rpl4,0.8174273858921162,0.8169648633299097,0.018837889920891047
Rpl41,0.9948132780082988,0.9947902153996268,0.0024154910923752846
Rpl5,0.5269709543568465,0.5272895960427977,0.014313143462813762
Rpl6,0.6950207468879668,0.695794484926982,0.037311976104442444
Rpl7,0.8106846473029046,0.8108068693208351,0.017342099851765786
Rpl7a,0.2889004149377593,0.28920161998399296,0.04592576343887799
Rpl8,0.8402489626556017,0.8401047598722333,0.010276338918973303
Rpl9,0.6384854771784232,0.6393470283830892,0.03510910266665592
Rplp0,0.9144190871369294,0.9142331550317971,0.0072543356934708005
Rplp1,0.9403526970954357,0.9404993302379868,0.004785411729902594
Rplp2,0.8371369294605809,0.8377558364181742,0.011011316298881411
Rpn1,0.10892116182572614,0.10855513977952141,0.09491231246727004
Rpn2,0.137448132780083,0.13685029026566464,0.10580965827396004
Rpp21,0.12136929460580913,0.12164396202942855,0.06409423857507388
Rps10,0.5233402489626556,0.5246555947135171,0.05590221195899217
Rps11,0.8988589211618258,0.8991803035733736,0.015275616850219024
Rps12,0.8335062240663901,0.8339575076480107,0.010291298751181814
Rps13,0.8272821576763485,0.8276397240960941,0.022174989478233337
Rps14,0.9704356846473029,0.9705432346976302,0.0033780280480052737
Rps15,0.8267634854771784,0.8267610239334208,0.005749342357532755
Rps15a,0.9486514522821576,0.9485303303718569,0.002953387530138437
Rps16,0.8314315352697096,0.8316951179389328,0.012433800789233689
Rps16-ps2,0.2245850622406639,0.22519653658281655,0.07326714512493819
Rps17,0.8060165975103735,0.8065183523560474,0.01963394041560671
Rps18,0.7723029045643154,0.7728398101048557,0.025251686253454354
Rps19,0.9076763485477178,0.9078693291852447,0.02233024498479164
Rps2,0.7977178423236515,0.7973394671473685,0.015405920041695281
Rps20,0.8070539419087137,0.8071883657285028,0.013349460124906953
Rps21,0.8506224066390041,0.8509720115350011,0.014835802270990267
Rps23,0.8744813278008299,0.8752328895335052,0.020651609472732656
Rps24,0.8521784232365145,0.8524256952043054,0.014615995787676708
Rps25,0.7624481327800829,0.7629301923456383,0.02350047052243437
Rps26,0.9434647302904564,0.9435268221584602,0.007363320111235895
Rps27,0.9896265560165975,0.9896730191830589,0.0044506829542876845
Rps27a,0.8807053941908713,0.8807972415377276,0.007861749508839283
Rps27l,0.4901452282157676,0.4901145474578526,0.016830022778419843
Rps27rt,0.10269709543568464,0.10294720951285354,0.11956983324894262
Rps28,0.7085062240663901,0.7090418476880669,0.040605480601157325
Rps29,0.9797717842323651,0.979879323428784,0.0035303010758251856
Rps3,0.8008298755186722,0.8010163510284961,0.02768154347366673
Rps3a1,0.8822614107883817,0.8815289062479601,0.018566427311600908
Rps4l,0.12448132780082988,0.12468545497728434,0.04406064879153182
Rps4x,0.6965767634854771,0.6962079162562744,0.014031738060467208
Rps5,0.821058091286307,0.8209922336828266,0.018228313278108147
Rps6,0.3220954356846473,0.32323053222319503,0.13422175391742758
Rps7,0.850103734439834,0.8507884492172498,0.0198776044249174
Rps8,0.7909751037344398,0.7908753940574148,0.004190402996240937
Rps9,0.9377593360995851,0.9379465819198449,0.007772113653855012
Rpsa,0.7717842323651453,0.7726461014190634,0.01740958651987392
Rrad,0.10943983402489627,0.10903547602926392,0.2508383826080622
Rraga,0.11825726141078838,0.11833160482969049,0.10629738384999163
Rras,0.10425311203319503,0.1043799315053044,0.04577579763552577
Rrbp1,0.15560165975103735,0.1554841619772767,0.06884709482632649
Rrp1,0.12448132780082988,0.12438849147930214,0.06477728972637416
Rsrp1,0.21265560165975103,0.2134733046537329,0.08417203476274883
Rsu1,0.1924273858921162,0.19288013595268616,0.048445556342621585
Rtf1,0.17219917012448133,0.17249616792141637,0.0681358227153107
Rtn3,0.14782157676348548,0.14875163790328605,0.18883292137143204
Rtn4,0.17116182572614108,0.1714184581528828,0.0815330012510515
S100a1,0.1862033195020747,0.18656364084564725,0.19198397352485103
S100a10,0.4211618257261411,0.42206615595457503,0.14545704064024229
S100a11,0.483402489626556,0.4835224115048979,0.04580278496347896
S100a13,0.23858921161825727,0.23980431409703376,0.1492786313305347
S100a16,0.20850622406639005,0.20953860965495305,0.28539008083896394
S100a6,0.4092323651452282,0.4076497235462318,0.09205142885827125
S100a8,0.483402489626556,0.4838230277007384,0.08580280145356599
S100a9,0.24896265560165975,0.24901242374580398,0.10541563284992898
Samm50,0.13018672199170125,0.13041605406692727,0.15118857758453472
Sap18,0.1146265560165975,0.11482702355819158,0.06265947710605642
Sar1a,0.16701244813278007,0.16655811269422852,0.08236847507986383
Saraf,0.19865145228215766,0.19922957232540625,0.08474834829477755
Sat1,0.21006224066390042,0.21078679242857767,0.07698272568837981
Scand1,0.12240663900414937,0.12253407685070049,0.04491577603961659
Sdc2,0.1270746887966805,0.12543969220371687,0.28327429355899364
Sdcbp,0.15819502074688796,0.1593029944343338,0.0980919039435813
Sdf4,0.16182572614107885,0.16195946779071385,0.09214970391246266
Sdha,0.20383817427385892,0.20341285177992133,0.16504559961392168
Sdhb,0.27385892116182575,0.2728578242046516,0.15433716910331566
Sdhc,0.21887966804979253,0.21931561671242925,0.15581685558866262
Sdpr,0.23807053941908712,0.24118188741038857,0.36992838316903287
Sec11a,0.23858921161825727,0.23833652239750094,0.03498169147576817
Sec13,0.19035269709543567,0.19009517008767882,0.039713325689323266
Sec61a1,0.16701244813278007,0.16806935040701318,0.14867674234452777
Sec61b,0.39782157676348545,0.3979216426118808,0.07120520857482374
Sec61g,0.3065352697095436,0.30646719501957514,0.031051730153458593
Sec62,0.508298755186722,0.508071057432868,0.058910484072651786
Selenbp1,0.18049792531120332,0.1804277513670956,0.10573101207941875
Selenof,0.29149377593361,0.29229518000283194,0.08154132362752671
Selenoh,0.18101659751037344,0.18158314591013522,0.05611668390380075
Selenok,0.28112033195020747,0.28119798975762483,0.01277058256520229
Selenom,0.15767634854771784,0.15718549018615785,0.087986820194217
Selenop,0.4050829875518672,0.40741706683981993,0.14373057801335704
Selenos,0.145746887966805,0.14517906992260893,0.10712505623576482
Selenow,0.516597510373444,0.5173346478680162,0.030544056412861335
Sem1,0.3360995850622407,0.3374067557452568,0.08097964227453149
Sept4,0.17738589211618258,0.1770634419150121,0.08192607357807391
Sept7,0.2437759336099585,0.2430720203058713,0.08288963058221267
Serbp1,0.375,0.3757742930389425,0.05804251594342972
Serf1,0.1078838174273859,0.10701158612010184,0.18932373550623338
Serf2,0.3646265560165975,0.36397851817160753,0.022395791839900998
Serinc1,0.13433609958506224,0.13459283105895836,0.06083223847865493
Serinc3,0.2567427385892116,0.25925284867586973,0.20362330929016118
Serp1,0.1716804979253112,0.17161660028312414,0.0593739873480627
Serpinb6a,0.1607883817427386,0.16069895492189792,0.022125142195836486
Serpine2,0.1037344398340249,0.10322662433231755,0.18666157831321212
Serping1,0.16701244813278007,0.16512773382447987,0.30202323414007776
Serpinh1,0.48858921161825725,0.48698154853597253,0.10231366700003543
Sertad1,0.1270746887966805,0.12768397589425642,0.15182011211581925
Sf3b1,0.16804979253112035,0.16880318703773484,0.08898791310128946
Sf3b2,0.1338174273858921,0.1337508953657953,0.02488174988558665
Sf3b5,0.17427385892116182,0.17521698520800952,0.07293614355214847
Sf3b6,0.15404564315352698,0.15440414087148246,0.06275905672213987
Sfr1,0.1887966804979253,0.18943069947513377,0.08430994373193768
Sfrp1,0.14989626556016597,0.14769413431297018,0.2966578143534813
Sfrp2,0.1825726141078838,0.18020217575680228,0.28798377523444996
Sgk1,0.21109958506224066,0.21312234399720842,0.3662930331904728
Sh3bgrl,0.1628630705394191,0.16307649500803753,0.09759880556009014
Sh3bgrl3,0.34647302904564314,0.3493443772835084,0.14754262255281936
Sh3bp5,0.13070539419087138,0.1301844434734121,0.10391576882580826
Sh3glb1,0.3360995850622407,0.3377199809446093,0.10448180104838667
Shisa5,0.1950207468879668,0.19604993882552346,0.11228144876967615
Sin3b,0.23807053941908712,0.23903535220848166,0.08872481524301025
Sirt2,0.10321576763485477,0.10336095133651621,0.034022221818153606
Siva1,0.11358921161825726,0.11336604470250322,0.11637733108435246
Skp1a,0.20072614107883818,0.20032624301511964,0.028519682645198333
Slc16a2,0.36099585062240663,0.35900097402970177,0.14853793375274388
Slc25a11,0.10840248962655602,0.10817726671757076,0.2245801428448552
Slc25a3,0.5036307053941909,0.5039330305284019,0.10626770583444214
Slc25a39,0.14263485477178423,0.14247443479406577,0.07821385380894817
Slc25a4,0.8817427385892116,0.881110464725287,0.033548529570287755
Slc25a5,0.7614107883817427,0.7610846023022448,0.04046081908002509
Slc29a1,0.14263485477178423,0.14308307029545456,0.12226859582463419
Slc38a2,0.20383817427385892,0.20410357548968902,0.059976656887039355
Slc43a3,0.14522821576763487,0.14490686635202274,0.07315349171295746
Slc50a1,0.12811203319502074,0.12727223266525867,0.14251163301467412
Slc6a6,0.11566390041493776,0.11654953109658721,0.43325489643045195
Slc9a3r2,0.20435684647302904,0.20635348746955756,0.3568394014392802
Slirp,0.21939834024896265,0.2199362435166974,0.07754381510999228
Sln,0.29045643153526973,0.2903193246880177,0.12869689128636833
Smap1,0.13278008298755187,0.13316724899877566,0.107239881729799
Smdt1,0.3309128630705394,0.3310578020720567,0.06768458286978223
Smim11,0.10321576763485477,0.10321315714887504,0.05881682540404618
Smim14,0.12551867219917012,0.12543906823527987,0.04101033437601613
Smim4,0.11307053941908714,0.11287622527415068,0.19431802692031452
Smim7,0.13537344398340248,0.13536030048169956,0.026171264177021234
Smpdl3a,0.1592323651452282,0.15961632990744265,0.061843797795425655
Smpx,0.13537344398340248,0.13481875616099478,0.5055671684677002
Smtnl2,0.10114107883817428,0.10121066617232435,0.06939991162281932
Snhg1,0.11566390041493776,0.11558090911676658,0.027669671489440842
Snhg18,0.1628630705394191,0.16084227476709145,0.3011809362225406
Snhg3,0.1841286307053942,0.18439236555955985,0.052124371169110256
Snhg5,0.13692946058091288,0.13718111095384125,0.08314562516066082
Snrnp27,0.14159751037344398,0.14186647769481397,0.06854751136588651
Snrnp70,0.13848547717842324,0.13849535241852923,0.05329923805911426
Snrpa1,0.11981327800829876,0.11968211368907901,0.041425541657670484
Snrpb,0.35114107883817425,0.35149457204479245,0.03140696241893747
Snrpb2,0.1950207468879668,0.19510181742142868,0.06435333723799756
Snrpc,0.12551867219917012,0.1256685867937771,0.04982635502547748
Snrpd1,0.1690871369294606,0.16888275424579366,0.029110860630492737
Snrpd2,0.229253112033195,0.23001598614844113,0.07262090150780007
Snrpd3,0.2546680497925311,0.25481517557529804,0.020524020443703148
Snrpe,0.2987551867219917,0.2991449463002794,0.027382110523732975
Snrpg,0.44450207468879666,0.4456080081535843,0.03316107251968774
Snu13,0.15819502074688796,0.15910294213589982,0.1519886307620337
Snw1,0.10580912863070539,0.10605035118692135,0.0378618812573718
Snx3,0.3355809128630705,0.33743276350434703,0.14698404679179244
Snx5,0.10114107883817428,0.10250428459975763,0.21730756780546678
Snx6,0.10269709543568464,0.10300586368616593,0.12352101945604281
Socs2,0.21369294605809128,0.21261077690576946,0.09610650384365073
Socs3,0.10840248962655602,0.10855527907825518,0.07278915405979705
Sod1,0.28319502074688796,0.28437783558203195,0.11968965921576034
Sod2,0.21317427385892115,0.21287931089646692,0.21724895787467347
Son,0.5949170124481328,0.5958273970895709,0.04085717065218334
Spag7,0.13070539419087138,0.1308952632746384,0.04345941489724669
